a,b,s
1256.730854,301.2540877,0.612631933
2.107347016,0.414542591,0.537301399
1.435214239,0.30990198,0.451849711
4.624118852,1.250608255,0.318305027
5040.250514,1262.214291,0.318658023
2.339879769,0.398030664,0.345882629
4944.684854,1300.723906,0.249494896
1.873241521,0.283275724,0.410904237
8384.038656,2856.617739,0.361040238
1.475032523,0.411607273,0.57327417
3.972467683,0.982906355,0.450412082
17115.70289,4215.501041,0.265150765
4.487216721,1.751122045,0.499878487
2.338347572,0.665651423,0.552588982
6628.734182,1763.553793,0.407188201
1.845905829,0.491554575,0.549526391
2.519371481,0.634708348,0.435257899
5.807328203,1.844113508,0.379703091
3.349340826,0.857952877,0.545269198
1.215864333,0.157292196,0.592485486
1.916555784,0.39414922,0.560791318
9182.550576,3305.556599,0.427881308
3.184823973,0.824346098,0.421051792
2.202613126,0.415760102,0.438344609
6193.044091,1672.725915,0.371316867
3.02232633,0.678736747,0.455859655
3.588672053,1.12553412,0.470071887
6.996276621,2.291894573,0.444974372
2.000398314,0.370077794,0.431987652
3.366110295,1.034830752,0.513091489
3.801813922,1.119573198,0.379024283
1.010614689,0.157686554,0.554598923
5.733071376,1.631920953,0.434868538
4.803092536,1.5192437,0.436543277
5180.628845,1326.609928,0.425117689
4.576785615,1.185185795,0.478048642
5.425172186,1.370727906,0.457952019
3.686555632,0.921861822,0.420615244
1870.579105,584.963084,0.265221992
1026.882115,276.4834982,0.36331505
2983.125942,781.632302,0.514245204
6.492689459,2.181089904,0.43801303
3.397648164,0.936519279,0.539884492
4080.337816,1686.474739,0.451231502
3.653674043,0.867132636,0.34800223
3.178755988,0.682709162,0.394882144
4.156298312,1.09428433,0.483577071
116.9576909,28.71904066,0.371592388
0.97654386,0.142330722,0.512999265
3.39580141,0.859898478,0.46970085
3.396029305,0.962840234,0.39794663
1.737004852,0.418590656,0.536046614
1.661971704,0.241850498,0.417441396
7.221544269,2.329156304,0.410260208
2282.926284,660.5143597,0.360234342
21941.70438,5505.551958,0.451350348
26479.87631,6922.994647,0.515382338
8.828906149,2.381969907,0.43639264
8.651649359,3.634328332,0.424129066
1.707426335,0.367488565,0.382930095
1.749010452,0.451055958,0.477189509
3.584453674,0.934783363,0.40223204
2.170147376,0.563794349,0.455261229
3803.683661,1092.177638,0.353265724
3.602401018,0.877609472,0.504417584
6699.469888,1477.220146,0.399037387
4.989605204,1.648461555,0.355302788
2.348455262,0.630625204,0.411756677
4.433820861,1.559128019,0.400389515
1.409308194,0.221078691,0.554336153
1.31850895,0.303520839,0.457201555
3.833550717,1.261004223,0.505984132
3.268534423,0.591291907,0.293507551
2.271824884,0.535019879,0.526989521
2.783755096,0.582281178,0.484304897
4207.701162,1026.438308,0.476973035
3.157928026,0.754243443,0.409646621
3.852575427,1.030310281,0.365670785
1.369847397,0.276560334,0.447525741
1.702112743,0.280892928,0.36403974
3686.973006,952.1872257,0.312931996
2.806415291,0.873944562,0.405996486
2.18003531,0.595190019,0.55041841
1016.626463,232.9223718,0.37818348
4.484808701,1.272455459,0.477430784
3.307090144,1.036481905,0.511477802
1990.06852,621.8126373,0.375897048
4.59304529,1.307560133,0.368146074
4.708454115,0.905644674,0.272294306
6.341179615,2.25418688,0.327810089
7.089227422,2.462308994,0.49859931
2.766840835,0.71146582,0.618706919
3.653568635,0.810643023,0.455223878
2163.780281,579.7069776,0.508734247
5.185724822,1.512072624,0.461616297
4.631650166,1.255994442,0.4323471
2.604477573,0.601461229,0.351365533
28889.28062,8728.150462,0.293297759
2.832447008,0.560209097,0.424975431
0.924411547,0.104318891,0.495678143
4.359032939,1.137350921,0.581772756
5.869145023,1.538884463,0.305709325
4.207614925,1.092923918,0.387947552
5.514225685,1.510274824,0.384209867
7.969208692,2.402272639,0.319710427
3.656358574,0.889941092,0.32060941
2368.713993,651.2044342,0.31052714
2.745249845,0.275694944,0.409439674
2.33287919,0.664923821,0.603522232
2.922245921,0.762511772,0.618123465
2972.37257,782.8269388,0.456303214
1226.362008,261.3944438,0.486256287
90.02347553,22.66937053,0.497814752
2.32518914,0.593898008,0.426193747
2.093037896,0.417625398,0.416343071
7.363931115,2.050230596,0.248249595
3.248823366,0.692255033,0.432826225
1.233672473,0.332761435,0.47469462
13309.80192,4104.520035,0.309632717
3.772163225,0.921800426,0.379597032
2688.171875,949.3263029,0.439681861
3.634100741,0.92667623,0.418714908
1625.400119,582.7039909,0.351241909
2.39392831,0.549313173,0.47363356
2.588009084,0.559519343,0.528868293
2.460710913,0.412056205,0.43355306
5.709938515,1.658214017,0.480863266
4.441609252,1.195338652,0.335572895
2.941662651,0.84869293,0.542010792
6.628828234,2.418812124,0.368890538
5.559179215,1.819083741,0.416950728
3.89354772,1.21882342,0.48519086
5.180616544,1.506140147,0.414229759
2.174076748,0.47811984,0.564001549
2.937599221,0.833791338,0.314318172
6.499904702,1.695749295,0.330425439
2.876097892,0.827313546,0.537029501
3.018535827,0.577216335,0.458179843
1.108609534,0.26657187,0.543725026
6.542310388,2.235287676,0.469734136
10571.27578,2528.42993,0.443800866
4.038231026,1.12831597,0.462996335
1.401474146,0.264874302,0.497458159
2.181441002,0.635116878,0.428563336
1.892302737,0.360111903,0.44415909
71594.41916,19621.04334,0.343197368
2739.248277,659.5492681,0.360223502
7.722267098,2.876449994,0.510402871
4.363295889,1.14840501,0.426854165
4.482160072,1.316105952,0.385059312
136.4773226,30.08575976,0.425289135
1.364534141,0.195563597,0.32450048
6.054190388,1.816240882,0.407005216
2.34883146,0.495078005,0.416791716
288.6404005,140.0041727,0.5035289
2.376859194,0.595610359,0.46600587
1020.554618,234.3256717,0.475606316
2.068003777,0.457993842,0.540685201
4.237176177,1.212993211,0.410530641
13.02149953,5.667089833,0.415493196
754.965982,176.1866809,0.354086995
14840.90235,3993.895935,0.509904085
2122.872688,485.5170564,0.310800238
2.250915268,0.484959015,0.428225266
2.322771797,0.443339194,0.363399574
2.951303972,0.726638621,0.449298161
1.885526353,0.320630522,0.591805988
2.460026699,0.542192072,0.493962671
13530.90352,4565.456406,0.272235827
8.412897421,3.117773543,0.435775329
1.698969486,0.363720953,0.370179895
4.700283252,1.327372106,0.526091939
9.336016745,1.970362546,0.52648811
5.94649485,2.011020984,0.477172738
3488.740477,927.2393862,0.231616532
13465.69685,3296.863913,0.579634283
4.492819069,1.077391725,0.268854715
5.119038262,1.752845515,0.650533673
2.071214346,0.532348653,0.584029763
3.91151392,0.813857795,0.332634375
4.567551093,1.150755728,0.399151122
1.667046429,0.302172643,0.498993448
7.099431755,2.064532267,0.422369353
1864.48519,467.6814777,0.364174666
8.845368372,2.507469204,0.345602107
2.101999889,0.441879274,0.402987253
4.371809729,1.244934436,0.317942974
6.701189654,1.727428827,0.397284796
7263.417651,1738.600465,0.43503164
5.569581449,1.772686139,0.435020706
2.080650043,0.418593669,0.492268119
7.622167044,2.677791636,0.490282899
486.05432,161.6195249,0.363214873
4.391039171,1.094782874,0.435423693
1.862475314,0.527459673,0.482274623
3047.260534,694.7745762,0.340453908
654.5754689,166.2733664,0.323846326
2.563210062,0.650387083,0.371961765
3.232423348,0.833985343,0.471249477
5.290905755,1.652211755,0.433445046
1.737265871,0.317581765,0.530584384
3.513270479,0.733033764,0.353613765
2.627253391,0.512167031,0.499831207
1.219380782,0.216787967,0.474247494
2.056567657,0.346579337,0.571320071
1942.874488,398.5134487,0.545742472
5.547517757,1.57159661,0.412292632
2561.651785,722.0538397,0.392158027
2.484915105,0.617936743,0.538545666
1.95062749,0.33410785,0.456541416
3192.022629,881.5194966,0.325232441
2.552095416,0.64007484,0.499306151
2655.563998,661.470184,0.39513671
60.59797498,25.0034708,0.407121327
4.702579381,1.510481399,0.408228678
2.901306264,0.781509468,0.416334257
1.579458069,0.248970084,0.361101232
4.251516851,1.173746724,0.465071584
5.983875814,1.845754808,0.329858316
4.45254448,1.425126118,0.531668097
1.745822834,0.381903672,0.576897147
6.585189907,1.931746014,0.396121928
3.250107568,0.820347741,0.428770002
1.568352173,0.456274301,0.555682947
1.925008517,0.512297565,0.430115647
3.498043013,0.961684908,0.432817968
18.15788675,7.876266819,0.418329887
3.248290652,0.920154321,0.401427244
1.463391219,0.260853021,0.474914868
2.639705417,0.601588544,0.466812744
1074.203106,284.238035,0.362842873
2.004885073,0.520493672,0.489693709
7.402946666,2.589942413,0.376352118
3.006574792,0.894039094,0.476720328
1930.594529,465.0855854,0.463954011
1.954907585,0.426992516,0.54727197
2474.706906,678.290736,0.358513069
3.912021108,0.774302231,0.456348101
4.102068928,1.020011065,0.426881256
2.613069085,0.401251131,0.456973555
2.740642104,0.665005275,0.561056266
2.856799114,0.753012624,0.457390484
6.294075047,2.333003998,0.442207714
2.948169849,0.889545238,0.45165946
2.176101487,0.537208433,0.484266464
6.320222229,2.311052257,0.420568726
10.47293842,3.631548605,0.394742424
12.47774686,4.88456587,0.501827071
3.568411391,0.876775346,0.423606673
8.119908625,2.535186342,0.460866141
1.564221592,0.329197635,0.532658269
4.007030422,1.021449226,0.391344597
2.202318246,0.56582358,0.564568499
24776.67436,6635.228436,0.441615969
2.521637381,0.704614438,0.4779131
6195.924096,1566.373971,0.480905131
3.621765733,0.784400353,0.502223847
2.31304264,0.597810153,0.595005764
3.26191516,0.775669562,0.480161012
4.590101927,1.410506194,0.516163709
2.047086983,0.534427743,0.549687063
3.177992312,0.782645922,0.404598097
7.18206838,2.267632552,0.4776201
5.057704513,1.254389073,0.458853915
4.79985557,1.09306446,0.393115742
4.114274951,1.099718354,0.510416698
1.577566705,0.216499364,0.486454209
5.261137337,1.656989504,0.535309654
1.52563392,0.290178023,0.545950354
2.681209593,0.471264663,0.385679807
11.44901325,3.80986018,0.498951728
21.83970717,9.149688392,0.529302015
2.608150643,0.458446245,0.52483404
3.0150178,0.748319405,0.479314351
2.701421996,0.540852684,0.57162341
11.76939622,4.860922478,0.613287481
3.69090017,0.972009345,0.475374411
2.883980919,0.747513476,0.409384848
1.250649183,0.292128975,0.502038203
30.670711,13.5220473,0.574018282
297112.3272,75903.78141,0.324983894
5.260170968,1.358042975,0.395867324
0.849802549,0.123715603,0.608754493
2.875272285,0.819647403,0.399730384
4.119222192,0.572108915,0.394817659
1.428451512,0.281567409,0.386039892
1.585081451,0.276722749,0.509730401
5.276152305,1.806659175,0.383483815
3055.635441,691.9686334,0.317556504
2.030908534,0.393971274,0.493781398
4.02637576,1.321048859,0.53215871
2.149438037,0.544522723,0.55248471
2990.604755,906.0895505,0.321586076
7.33848459,2.821311724,0.391351254
1.20050642,0.138171902,0.511966578
2.681512479,0.593400395,0.263071877
69.82428105,21.55921222,0.327379352
7.557389406,2.885659468,0.48429704
1.427124393,0.352549399,0.65286879
1.195060607,0.228808253,0.571987488
3.926217831,0.99192571,0.429940113
2.386010115,0.49629638,0.344150043
9.323657451,3.569763857,0.505684044
3.027288078,0.892904031,0.485460751
5.884989278,1.882992313,0.412104336
1.983452688,0.375863568,0.384268161
1.710476954,0.375982617,0.396020764
4110.365815,1506.884256,0.306913319
2259.152736,635.4867614,0.327970377
3.140759688,0.898023873,0.503318595
75720.26767,26277.75919,0.343980475
2923.582776,962.6746218,0.283259788
21.85400078,8.995725823,0.473516295
3.871486139,0.80872584,0.362846013
11.24589415,3.681832133,0.307998112
4.61028326,1.478486131,0.608836436
3945.138278,1158.280565,0.390717821
5.260316329,1.651817704,0.438613076
1.633588436,0.405988449,0.519552636
13.35576537,3.952748006,0.480291218
1.9515456,0.35647933,0.471547578
2.688246598,0.772458375,0.518706607
4490.586113,1204.845851,0.423651562
2.453166306,0.561654862,0.549645413
1.077769817,0.242447679,0.482630516
4.614964253,1.72665942,0.403001521
4.802638604,1.446924929,0.451011331
6.314926973,1.842219103,0.362690003
2245.958403,705.7036047,0.378396745
2.285878165,0.478860981,0.317650278
5.756075739,1.869040898,0.406123351
3635.315341,957.0743613,0.307268917
1.497420069,0.269799344,0.475774804
2.135064404,0.638492736,0.593952491
4.946583676,1.412922405,0.317556001
3.213977462,0.610615506,0.484499225
5.006351784,1.227803313,0.343605656
1.481562562,0.254531471,0.411342711
1939.119125,720.8449484,0.455441845
1.606050111,0.315074713,0.573458787
1.891980055,0.202018652,0.528152922
3.243732248,0.727118201,0.445129714
8.736142241,3.330197257,0.466843897
4.506236141,1.345122813,0.374845056
1.727494347,0.395040643,0.48532135
7.307448279,2.518750329,0.429732485
728.1355115,227.6491989,0.398140347
1.252328348,0.165535807,0.638792233
8.965861655,3.36441758,0.301376043
1.378545937,0.139013433,0.401025174
5.411947168,1.264484321,0.44149135
6343.145176,1792.822219,0.326927465
3.120288783,0.835885851,0.450927013
7.359526891,2.175689445,0.297384281
1.506061178,0.351922891,0.447518677
1.517663645,0.194855878,0.484587699
4.726232406,1.2326793,0.463327298
2.161917708,0.593833805,0.484535053
2.923087342,0.741058204,0.473134639
1.264348836,0.310826464,0.539963213
2.327713722,0.699005235,0.494422562
8.157600553,2.756743863,0.444614399
3.958781377,0.937220373,0.42880678
1.634755164,0.316461199,0.390950459
2.399828322,0.562588566,0.39731145
22.07947907,6.096976678,0.275873328
7.706336514,2.579021066,0.532151575
340.7906505,112.8762433,0.460883695
1.466697424,0.206587486,0.53807523
3.389411283,0.505914351,0.37463259
4.729971097,1.353594431,0.614389015
3.160367835,0.617265996,0.354897304
2.260730703,0.5682268,0.531049232
2.589390539,0.608832059,0.373551839
3.383625734,0.738337171,0.472100991
3907.792954,1020.194836,0.403744108
5394.780404,1552.767989,0.408290726
35.01288539,10.40589332,0.397014087
4.123918461,1.01631254,0.517421495
6.745994152,1.708702173,0.242614025
1.488075481,0.267731288,0.525874166
320.1477598,68.74879535,0.354460192
2585.585682,756.6158444,0.373882336
3.537757478,0.927249397,0.507054838
2260.908292,719.8239683,0.396865332
3244.370025,893.8580978,0.351490883
2.22798686,0.608817167,0.509466188
2.825433224,0.725966941,0.411025722
50.66842541,12.50935951,0.339163117
2.446891882,0.503867962,0.422615741
5.998099355,1.901490444,0.48666541
9071.408793,2288.682916,0.399296285
1.770204916,0.319350775,0.456498444
15.27364251,5.401216313,0.487298771
2.238271927,0.577628931,0.486763028
4.281364908,1.209115949,0.47452951
8.058595185,3.084853156,0.365668125
4.476140667,1.163339703,0.378051091
1.618280343,0.321204262,0.544000011
100671.5573,32611.7567,0.280845603
4.933974279,1.579681956,0.578609533
4.564380935,1.18736457,0.451252268
1663.822904,411.8689151,0.343166162
2.626924082,0.688600024,0.512036669
3.316846388,0.715139753,0.38627635
10.24793158,3.466724696,0.273159725
4.72968377,1.423408011,0.525726851
3.41955043,1.023894453,0.449568712
1170.003734,291.7208204,0.31175371
675.4608247,243.1193274,0.52258364
4.121222755,0.975309561,0.502626637
2.024727419,0.423628071,0.507956035
4.771597775,1.520769996,0.374160411
4.387987924,1.050136882,0.494720274
2.537088816,0.776539443,0.433632171
3.254118055,0.964280724,0.421931722
4289.680263,1080.687099,0.497076919
4.355310346,1.12171178,0.477400148
3.160673118,0.595269567,0.387167065
8.918256388,3.176255827,0.356912717
3.519046383,0.89170823,0.525808354
11.28639262,4.316913529,0.416947572
7.199894935,2.668756645,0.498618706
1718.091427,426.6771793,0.362672643
3.675408371,0.879243924,0.413868587
1.56237105,0.170017753,0.611890407
3.362894458,0.631334919,0.415471497
2.86614837,0.728929758,0.503966627
2.933301167,0.857749071,0.463776262
7.273681223,2.415161479,0.452213205
29.61827205,7.222819252,0.500179426
6.494748367,1.331526894,0.385098831
4.414977522,1.105357111,0.369092395
11.86234215,4.446219012,0.40850988
2.446803644,0.444875135,0.376609298
4.720197133,1.652300085,0.377451466
16.80675286,6.99618648,0.447002601
4.499404031,1.230935802,0.515578736
2065.121459,647.7798497,0.389798111
3.765547421,0.900724611,0.354124641
3.078148437,0.578180828,0.483441384
2.540035426,0.6251041,0.455043971
2.667142742,0.759711099,0.526331171
6364.156557,1356.174633,0.402482364
2.59282826,0.638750192,0.46644695
4.608717797,1.302198366,0.365619117
7.195555125,2.570503368,0.442874179
3391.536096,973.2132462,0.41043048
3.066122355,1.150711379,0.570997208
4.808283213,1.339948226,0.436651306
3.503049301,0.947272498,0.319665827
29984.36415,7827.391951,0.36345821
3.661971008,1.202371636,0.502380932
7.157634417,2.240664102,0.462352754
3.663765202,0.893521704,0.4578282
4.927766535,1.270784912,0.527535324
6.692095428,1.816109055,0.304193291
21.28682969,5.10841109,0.465111734
31.01707836,14.25530136,0.40683487
3.505741934,1.05362422,0.475938202
1988.38179,635.466689,0.325464796
6.922094994,1.799907807,0.502443139
3.008689083,0.867121126,0.501438642
4097.492209,1054.218672,0.377986802
5.448554697,1.083008962,0.487111725
5.685961978,1.534190788,0.345973664
18.48627921,7.108030605,0.430374322
1.929027112,0.447015572,0.604697186
1.269787808,0.178176825,0.485393685
1.975882492,0.22810182,0.515192915
1808.917479,498.1345792,0.356381126
3.257147135,0.933850214,0.500960732
3.992460906,0.938446847,0.38244225
7.554704515,2.599782883,0.406071603
1396.915363,339.1435718,0.264931945
2779.038723,796.0876425,0.512055355
7.91434832,2.369459595,0.442501933
4.834336003,1.385330642,0.402793623
2.883034162,0.628247144,0.368941426
34.83909004,7.811047947,0.270805478
2.288918293,0.452652301,0.620071314
3.106588903,0.741790359,0.411544997
3.627901154,0.95334415,0.436172979
4.478957912,1.12993691,0.319885887
2.277416639,0.388220117,0.486006425
3.002597516,0.534016957,0.396159725
9.67846872,2.153032096,0.369941709
1.597029193,0.297371208,0.47762797
9308.503572,2497.174797,0.381970248
1709.448861,591.8453486,0.351015853
1.850197256,0.35192924,0.583120847
2.59153435,0.550465945,0.470624082
2.113335253,0.439903664,0.379778085
4.16365732,0.959957787,0.34823034
4.423355039,1.175598909,0.331210257
1191.304553,301.929999,0.463536954
5.67856837,1.912291707,0.398055781
8.591739117,3.312483733,0.349118674
2.68596707,0.64024572,0.441690637
1214.483089,284.2961493,0.366371555
3.049175469,0.661335004,0.443469683
7.047396336,2.36962826,0.465095161
3.638276203,1.089252912,0.482171865
1.943468122,0.510853004,0.536800576
3.10977421,0.801449092,0.271192272
8.334599817,3.077819849,0.271546863
6.655212137,1.863894116,0.381796815
2.4202626,0.600319225,0.309726359
1.707027894,0.358474032,0.525838481
2.681610412,0.553726869,0.318071172
2.86669797,0.878007629,0.40846342
4.23108234,1.037951837,0.398180776
4.778001447,1.060200309,0.338675747
4.761533164,1.14924926,0.401917531
5664.508048,1437.286187,0.479617537
10.01518897,3.805745824,0.372172312
11136.56582,3109.789466,0.455275438
5.669045583,1.640922488,0.474200187
207.1358325,48.63739419,0.498008694
5.077124429,1.763415765,0.44155547
6.658375797,2.22595724,0.527008717
19302.73618,4668.162174,0.44549316
1.420008682,0.353221298,0.5938559
2452.342233,780.2764574,0.419226541
4.001841645,1.150748198,0.40161887
1.936173079,0.358411806,0.563290925
2.980359385,0.903056815,0.408048597
4.612824771,1.569425355,0.308883725
999.8725378,234.9310673,0.55025084
1.779794702,0.367117312,0.532394321
0.981725113,0.130332313,0.40378308
5.691468003,2.145098739,0.349358122
1.840149581,0.415759649,0.428797983
11.0022531,3.843284881,0.551250366
2696.908565,715.9807845,0.451773201
9.342677111,3.17694439,0.504539848
1.805698321,0.37579178,0.51821817
4.081466351,1.248309133,0.43457884
4.885344832,1.700061523,0.492016928
3.858185618,1.055952517,0.395545739
5.427591821,1.007161695,0.309501891
6.533003288,2.056290266,0.497500934
2.471619303,0.504779554,0.410197146
3.689647981,0.710293323,0.422528799
1233.043227,327.7737044,0.425291954
4.771969881,1.040936482,0.441402386
0.896793666,0.102922941,0.597056344
4.558540657,1.151190617,0.339777388
3.629350199,1.11896649,0.285469738
31.45480424,6.232532552,0.502000865
3.560043526,1.0235101,0.564329107
3.029355392,0.863028245,0.511310402
2.008040916,0.373573582,0.402126644
2.803873492,0.839945817,0.486451996
3.233513486,0.841231869,0.469764068
13347.94953,3492.18048,0.396324071
2345.47808,715.8324595,0.286467155
2.176666661,0.458208318,0.492579479
3.179464185,0.776263957,0.406175736
2476.686265,634.105762,0.397846915
1.533569552,0.313680927,0.551331124
2.564871496,0.77722223,0.591198734
1.882436814,0.302483338,0.512671976
6.115397248,1.24481295,0.404718326
2558.10466,650.4855671,0.324681369
15751.43718,4446.321776,0.356141505
2.967880206,0.808677904,0.523546608
1239.916549,330.9841019,0.508918278
4.682632457,1.166866777,0.391433835
18.64870631,4.298719595,0.30104049
9728.072969,3319.676491,0.314090689
1.830970794,0.361083235,0.371603835
4.890329295,1.621848449,0.358414496
1717.50002,552.6622534,0.348530916
2.851907481,0.83162528,0.425653493
5.932604971,1.691935524,0.359581942
2.211862549,0.325886021,0.397051571
2.787123559,0.723997177,0.554737142
5.490689709,1.369246576,0.362565985
3.369836124,0.685600842,0.323154289
6.334497906,2.021871764,0.476784843
5052.201386,1328.666472,0.436970973
53.04869808,16.31512386,0.295308705
4.815068945,1.007655182,0.387705141
1.834977573,0.465950087,0.450366571
5162.026155,1403.151848,0.310828946
7.72160946,2.105653752,0.414850915
10.46642944,3.533434516,0.414898408
79917.33587,20346.66539,0.481763122
5.621580934,2.496124845,0.510097646
1593.790414,408.9827273,0.454896324
2956.142862,739.124798,0.474734721
2.122642017,0.590519767,0.495788063
19.66597175,8.513714014,0.55753452
311.561812,73.26947351,0.444301568
3.622630084,0.903538055,0.472919621
1.728494289,0.377749362,0.428882286
4.51847095,0.514375205,0.406346971
10.41664015,3.61189277,0.457051033
2.843494703,0.429766073,0.530508601
316.0160829,75.12232179,0.347144101
5462.154218,1292.188404,0.526533292
1036.520226,290.2345836,0.448055305
2.904927198,0.50795527,0.492472973
2.29280034,0.565855323,0.281719386
19.17018994,4.293381343,0.542150925
3.419859244,0.841472318,0.320543713
1.324073295,0.219726426,0.418880048
2.696005286,0.671634419,0.574562896
1.233686,0.198592689,0.558760179
8.576509516,3.087565311,0.466128948
4.026278767,0.915487205,0.448632998
2.334425335,0.440895606,0.460853195
1.938842687,0.395413114,0.492776469
35903.80567,9296.755374,0.415369423
5.588159419,1.8334536,0.492852441
2.588717354,0.810377027,0.446325783
1.159524943,0.232954633,0.527982414
11.94209397,4.444704441,0.324387289
7.49520876,2.311175312,0.387295036
3.722762817,0.896424053,0.384208051
13460.05709,3618.963618,0.44401477
0.666295975,0.096826983,0.585994904
4.693138138,1.329947919,0.458512861
4.655208864,0.94057555,0.373325785
1540.972456,383.8831237,0.426446244
2904.8863,654.9491123,0.504866612
3735.234393,797.2884913,0.312356313
7.001894389,2.120693705,0.299371201
2.533094793,0.534756743,0.398888165
2.373968876,0.546869314,0.430135662
2.98326093,0.691676926,0.527150096
3.344714253,1.017968919,0.45470221
16436.06801,4249.426933,0.495202026
4.415064087,1.207404373,0.412490134
2.965109017,0.597068741,0.466666051
2771.922492,750.6157943,0.292975587
4.059011552,1.219950055,0.552960516
3.938820157,1.02710361,0.47164969
3.282394427,0.838703797,0.443727179
2.798023648,0.898569983,0.482455035
1.883169836,0.328950426,0.578964143
727.9781812,223.0563181,0.278126568
1737.01067,618.8694749,0.365793212
3.927416558,0.887117979,0.419372955
2.093515448,0.531690286,0.470406769
8484.690909,2046.176806,0.441600195
1.399245966,0.292298496,0.656762282
3411.832334,1028.329199,0.270695531
9.817497359,3.433438801,0.48862845
4.395477394,1.429479127,0.387255906
5.748665035,1.573223876,0.370700584
3.894167542,0.879103324,0.375016124
3.2207953,0.855489155,0.513637077
5565.211101,1452.375474,0.412313526
3.648241935,0.965299961,0.568817769
3.715698369,0.764145065,0.425120236
2500.894155,716.06572,0.277754461
1.744821363,0.453835855,0.581565597
1.881680725,0.317748829,0.439477085
3.872222608,0.985591834,0.403199804
3.412465553,1.07439756,0.385697931
1.866109057,0.439065976,0.501275997
3.784539764,0.858313035,0.382087717
16600.57233,5311.840941,0.292553302
3.399245464,0.844238855,0.443972506
0.979511943,0.167395013,0.464701234
8758.520419,2584.840607,0.332840169
0.956559881,0.189943056,0.431380078
6.20307477,1.626953082,0.381155112
10.36719914,3.495724347,0.294348446
5.323612156,1.707216868,0.526651405
2.637614078,0.621841346,0.546079446
2.004795916,0.536157263,0.661538029
1.884048913,0.462669208,0.474251954
2.368914686,0.667146699,0.675337218
0.912056091,0.132848335,0.576462634
4.035874814,0.857166958,0.462638419
15.7349859,4.700254787,0.356587848
6.957805721,1.326705387,0.503717072
1.191960584,0.177519776,0.491119644
1.486360378,0.277655967,0.553842401
3.666660939,0.758782779,0.477776973
1.507804871,0.270857023,0.524406605
8.927721619,3.277993326,0.416509847
3.208740571,0.599878922,0.371140989
12265.71885,3149.106885,0.497154741
2.237918952,0.569938939,0.499833443
7.228580414,2.476497875,0.47411587
3.744830189,1.15365982,0.455847291
3.725977579,0.973917533,0.501284715
2.251859463,0.517049872,0.412098147
3.728092897,0.844371832,0.468713425
3.986353945,1.110507214,0.444001379
2488.273377,770.7249026,0.277732887
13.53883279,5.070466654,0.473070051
1.35584494,0.316720775,0.476460493
19.31109419,7.384791531,0.360423322
1.77518888,0.450385925,0.47348966
501.3132034,116.4043703,0.360770778
3.404069335,1.066321675,0.538120321
5.838532627,1.851821728,0.477874141
7.966684098,2.346735017,0.306768295
3.338698718,0.894129113,0.367633301
2.42499357,0.611739402,0.539109041
1.910329613,0.295266764,0.556358579
4.605381712,1.509529064,0.352875461
1.128956394,0.205581984,0.502791874
1.610655668,0.404352589,0.518827677
1.678263295,0.403603706,0.495044335
2234.278457,578.6760387,0.436336403
5.044919923,1.514445524,0.470522298
9.783798746,3.057864317,0.419215675
5.639637434,1.559694517,0.453874338
2.21558795,0.537684246,0.470520329
60.63528045,18.82848785,0.31953894
5875.513945,1634.807889,0.246371795
3.114481512,0.738323322,0.439382767
10.68548419,3.840943685,0.418300396
4.329565129,1.085790614,0.279069077
6.182252121,1.752113674,0.38329393
1.538644898,0.189957444,0.434085679
1114.386997,279.1925067,0.472368809
4.260266796,1.506789071,0.473361957
1.69030447,0.421902907,0.524571397
3.083000845,0.878804939,0.507300572
2.435049683,0.541487886,0.47178426
1.708298916,0.456816443,0.499368376
1.416058306,0.354040546,0.465986327
29.96030422,11.71652807,0.521232238
10.50847964,2.36499984,0.420366818
6359.988357,1500.211847,0.27748405
6.51010235,1.872927498,0.419452411
1.858449524,0.343594278,0.395136768
2.048539322,0.405239079,0.468344688
3.771312693,1.492701677,0.600692023
81926.68822,21466.6482,0.512973885
3.773497446,1.055458953,0.363969297
5.099294492,1.801941512,0.423000299
1.321565381,0.084915625,0.473856133
4.969520225,1.371643694,0.420699649
4.670883607,1.274064456,0.391821718
3.951328418,1.011219374,0.388798762
14830.80721,4148.323213,0.514348316
3.914067865,1.049074077,0.532344619
9.162330796,2.664156893,0.473626266
3.73495542,0.79108747,0.348091389
7.424709308,2.62777646,0.40560016
2.535179695,0.488861342,0.449473029
3.39245646,0.843311538,0.508749544
1.412793984,0.228445408,0.496721076
3.363654136,0.828856132,0.382406226
4.741565497,1.397930379,0.350872418
4.822627083,1.61873799,0.468783774
4.544146026,1.337702396,0.460225226
3.868267903,1.046970747,0.499052689
1750.790854,476.1415235,0.348372273
8.872499046,2.390593122,0.378815256
10.36654376,3.728826139,0.535404317
2.809075385,0.594263585,0.517347325
5.931653881,1.747605387,0.436249094
2.250044242,0.479712851,0.496896473
2.518316125,0.512655392,0.353140923
128.263214,41.06601935,0.386737612
4.830600688,1.428833095,0.481999432
4721.937962,1254.784282,0.412286108
2930.805329,807.0894498,0.320782072
2.438194611,0.578612599,0.507172057
4.251165213,1.2077498,0.389414785
0.691761557,0.071764085,0.498058832
3.375676561,0.962476223,0.505302218
2.834449595,0.757841477,0.50710585
2.195110119,0.7053051,0.480757794
4.187156377,1.377549225,0.438652379
1.265998185,0.277604103,0.478148103
4.672368845,1.539065465,0.438793493
2.9200087,0.743912483,0.494893235
2300.029571,647.5738126,0.405978451
