a,b,c,s
187738.1471,0.29794175,74609.90438,0.408507457
12.88360722,0.809920539,1.930387909,0.431091411
4.316055023,1.099771348,0.00015793,0.331430033
8.289637069,0.718879959,1.148616961,0.403154777
4.758561207,0.157392391,-0.333333064,1.31584311
14.26802254,0.596734841,2.837439998,0.405643436
4.288757319,0.824174573,0.313591898,0.386451746
6.750849503,0.92990608,0.511824087,0.415655796
8.511577845,2.168271915,0.249336722,0.337344355
4.191445255,0.452913378,0.822522556,0.558113296
1.696961171,0.200160651,0.313800683,0.472236209
5.509679529,0.478930797,1.034115981,0.476356263
1104.372875,580.6508346,-0.211422188,0.2555078
4.840343915,0.138374119,-0.333333179,1.39755154
35.36600678,0.82017718,6.284278423,0.390389009
4.814031487,0.12185629,-0.333333192,1.40429262
159.4437351,71.17768245,-0.135000758,0.315984764
5.051161854,0.142027402,-0.333333321,1.408162892
3.470099868,0.691228888,0.156318185,0.312994385
4.91106444,0.158629432,-0.333333227,1.350875962
6.629581434,1.493564617,0.151878951,0.358851965
3.640804376,0.258864052,1.082936321,0.442346572
5.085063176,0.157957024,-0.33333317,1.352322333
12.56704327,1.373202825,0.984325896,0.440317603
11.61525258,0.825055251,1.789646375,0.470881625
252697.0793,0.259054856,125428.4471,0.507402514
8.610688983,1.513633816,0.456367493,0.414646606
1780.010915,349.1323815,0.340505424,0.293347181
15.72173472,0.19123671,7.902385784,0.455557161
4.766046821,0.087736639,-0.333332862,1.563195245
4.797781959,0.145091788,-0.33333319,1.325262649
4.829113813,0.079981349,-0.333333209,1.582862338
4.836889676,0.106557521,-0.333332514,1.466106042
354409.1725,0.342103573,146476.4095,0.412909339
5.207652092,0.352402784,-0.333333265,1.111096169
287222.4393,0.370483448,116155.8734,0.355160424
4.624920661,0.131492595,-0.333333014,1.425605621
4.778601463,0.130860721,-0.333333226,1.408014204
4.676467157,0.767194586,0.361887802,0.362759534
4.812640429,0.111960868,-0.333333157,1.435444405
4.835919074,0.144943167,-0.333333253,1.355490713
4.744210159,0.105871273,-0.333332688,1.454326854
5.992392816,0.661617612,0.671130942,0.415337977
4.762712236,0.161983354,-0.333333168,1.268830889
4.795503622,0.156604481,-0.333333242,1.34567395
2.719343706,0.293593743,0.356245,0.371450594
121.8130633,14.16168039,1.510922075,0.371178607
4.760414017,0.167505312,-0.333333133,1.366073744
4.615421252,0.092076725,-0.333333188,1.485642596
306806.9506,0.50322183,88477.06212,0.41111493
4.512930044,0.108142923,-0.333333215,1.474545809
6.755443464,1.450149788,0.24845495,0.453720206
8.868847583,1.163879743,0.818327499,0.45540737
7.752819122,1.988724585,0.246226791,0.475255072
10.88826646,0.395624401,3.591961293,0.443486601
4.807063106,0.141922751,-0.333333094,1.37713226
3.44659869,0.400744015,0.735176342,0.477729651
5.060886101,0.35259671,-0.333333289,1.248471007
2842.414174,643.7120688,0.213288713,0.356191287
6.962479495,0.414424925,1.767606839,0.511195586
247190.3473,0.333111549,97086.33529,0.478011342
11.7348758,0.499586486,2.62383815,0.384593807
4.258316952,0.357135836,1.016490126,0.473345754
7.819840761,1.479911318,0.332681157,0.433650597
4.707794954,0.095288846,-0.33333269,1.491878596
18.27994443,0.937877272,2.487173887,0.430861797
5.052612106,0.780625555,0.576340493,0.329908114
5.23549298,1.247556017,0.110833496,0.369563244
6.508457079,1.781566428,0.079324184,0.332747498
4.680467601,0.121616836,-0.33333279,1.475119706
4.818189459,0.083875362,-0.333332755,1.575932793
4.498346852,0.087711088,-0.333333069,1.525931936
6.631424233,1.005281406,0.687209239,0.532384937
41.69400597,1.182189259,5.557879635,0.361438808
2.687035415,0.465255695,0.315755867,0.373603579
4.778898348,0.1897604,-0.333333214,1.311216395
5.062401263,0.211468128,-0.333333236,1.097054562
20.02877312,1.788540917,1.1794647,0.309946128
5.148961952,1.034624497,0.177275828,0.527960689
5.334578462,0.609833682,0.693522351,0.361591788
3.722976387,0.551538165,0.467507638,0.438581289
4.578859091,0.109938128,-0.333333265,1.460015671
5.921265421,0.63146035,0.927531797,0.48317818
4.602509855,0.157237001,-0.333333187,1.412765516
4.717123489,0.138811989,-0.3333329,1.414616246
7.005334803,1.472154814,0.287163744,0.390485388
278406.8273,0.271680987,112439.9981,0.41515942
4.556377934,0.126556881,-0.333333306,1.492877523
4.697211583,0.106599412,-0.333333082,1.45786002
1893.826363,627.1909576,-0.068324444,0.357419125
11.18153929,0.919419177,1.43821435,0.408663875
4.892306164,0.270430662,-0.333332847,1.252642957
4.916347332,0.194487427,-0.333333316,1.244644002
4.867961458,0.273733436,-0.333333253,1.237676563
4.811170679,0.086361567,-0.333332594,1.552480506
6.412936873,0.737706627,0.845138946,0.416351164
4.923745239,0.269791939,-0.333333023,1.244353502
3.354573683,0.845483368,0.096468735,0.348848143
4.852541493,0.12110957,-0.333333265,1.432789007
4.572532127,0.113884149,-0.333332745,1.46421884
16136.77826,809.5335286,3.417555446,0.476371387
4.744191285,0.078939079,-0.333333095,1.580834377
4.83288742,0.129529382,-0.3333332,1.422548873
4.86696809,0.158235374,-0.333333303,1.371253564
2.121363641,0.450501505,0.186931898,0.44469493
8.34812513,0.410443517,2.059347858,0.530705878
4.449277782,0.686244588,0.384762859,0.418692038
14.28561754,1.027146677,1.858815543,0.460208576
11.90778672,0.416546021,3.03191948,0.422873374
4.881376194,0.127301907,-0.333333264,1.436829366
4.663555269,0.294333837,-0.333333244,1.377529789
4.559418001,0.121674427,-0.333333291,1.455574018
100911.277,0.587678365,28908.11688,0.36147912
253696.5622,0.44530374,93342.56849,0.530698806
4.746034726,0.099013206,-0.333332857,1.505993863
11.13650985,1.069923202,1.157346766,0.464026021
156434.6211,0.330270943,59174.5523,0.454231301
4.98390046,0.162207129,-0.333333036,1.313246781
5.569352568,0.262431575,1.742795927,0.460701111
4.878545286,0.266465947,-0.333333282,1.23599836
30551.88033,0.858325377,6789.993591,0.455520835
5.385555494,0.381013838,-0.333333258,1.096754554
6.69070861,2.006332563,0.12610891,0.438877642
15.90547673,1.980022209,0.986955754,0.314249756
5.114792527,0.15339174,-0.333332769,1.330813062
10.37970115,0.508257619,2.26215721,0.349494068
11.06836908,0.649417318,2.386768401,0.426582171
816121.6281,0.455321149,282028.0648,0.465143255
4.708767993,0.09174772,-0.333332965,1.53317042
4.657578717,0.097868938,-0.33333306,1.534515661
31146.60819,9978.192436,-0.010089793,0.338221048
4.845256758,0.142729874,-0.333333275,1.407547815
5.82540846,1.698123396,0.072781381,0.420031725
5.084494576,0.122037994,-0.333332812,1.432937671
5.329514509,0.423540101,1.091966348,0.359056636
4.976879126,0.19546298,-0.333333317,1.264962603
8.284486269,1.056032032,0.745357032,0.410999634
29.96948486,8.357156882,0.253120616,0.409179734
8.971371383,0.434177624,2.287940378,0.435834919
4.562109358,0.14982474,-0.333333287,1.275334622
9.149100336,0.623198368,1.780770326,0.426986763
8.147511318,1.192762293,0.723003344,0.438687303
17.18994613,0.42394408,5.619044516,0.506446232
1453.888504,337.8584204,0.243870841,0.426993652
5.671647124,0.348242341,1.6496401,0.421618009
11.55982637,0.430339354,3.283932767,0.477338252
5.487415321,0.949334179,0.383531332,0.37343949
2.842919078,0.292908267,0.671200145,0.445214253
48443.84297,0.555028367,15497.39169,0.480422768
4.83310219,0.154795408,-0.333333242,1.381740336
4.802743064,0.10302953,-0.333333317,1.429748515
8.130616895,1.903493872,0.179014025,0.317865446
2.520756294,0.308973413,0.556054918,0.516167601
8.971937959,1.710489117,0.480548823,0.333881101
4.805422966,1.368648281,0.12179746,0.470658477
300241.1653,0.210663833,165897.5958,0.472229504
5.249074746,0.339936498,-0.333333202,1.214960187
4.872738703,0.100205682,-0.333332901,1.492316444
4.855808859,0.094467593,-0.33333284,1.539255539
124410.1966,0.227224433,59550.97141,0.32533701
720616.7168,0.446752312,246906.9541,0.408706744
4.625958119,0.14468514,-0.333333181,1.387600735
4.576008514,0.124650406,-0.333332899,1.492371894
4.699489276,0.152157304,-0.33333323,1.38884802
4.712247704,0.104309209,-0.333332887,1.457769214
5.276546355,0.513622968,0.481828392,0.330796327
4.53827327,0.086101902,-0.333332597,1.560250765
5.070631,0.197665951,-0.33333325,1.271300184
16.00031862,0.759298433,3.081787092,0.411482062
9.239243116,0.864016151,1.466409166,0.368979908
9.843831856,0.496296967,2.217355418,0.430064955
5.322005158,0.622073284,0.892276592,0.454424186
4.734612583,0.065114959,-0.333332934,1.643416151
4.797642621,0.187479603,-0.333333129,1.258054318
22.757769,0.812926064,4.034315221,0.406579684
5.366937789,0.53267282,-0.333333324,1.251718807
4.529911688,0.123769249,-0.333333252,1.452309901
3.826815268,0.787141244,0.250463864,0.488087485
8.694630279,1.440326581,0.537612438,0.489412073
6.702031727,1.286641602,0.36410267,0.368365263
5.451769004,0.914040499,0.454069321,0.522634707
14.45528412,2.70918211,0.451503085,0.384098022
10.005785,0.892953926,1.392428,0.399500827
5.294907151,0.541234393,0.831849416,0.482968794
4.934162548,0.165502303,-0.333333326,1.350395671
6.584999789,0.34857263,1.773315751,0.456888859
5.024540059,0.146850889,-0.333333218,1.399651811
4.977360791,0.185670879,-0.333333266,1.281469181
25.02797682,1.280215287,2.914062315,0.418513145
4.992528375,0.188624498,-0.333332964,1.245951265
4.962195546,0.312021733,-0.333333163,1.175507419
5.505694043,0.43863156,1.086947069,0.457790614
9.122908692,0.305755764,3.06780736,0.405904113
3.96135867,0.710601878,0.279370071,0.292833059
6.117672187,0.787893479,0.697362713,0.493961863
4.279184509,0.503447792,0.617246781,0.553958949
4.726186718,0.11879099,-0.33333321,1.429203198
273653.2175,0.283013504,118829.5261,0.403041011
3.599440972,0.347304275,1.031892932,0.539877757
4.424017564,0.322300225,1.076518825,0.427451177
4.825718337,0.138693396,-0.333333037,1.40894026
5.156475587,0.987885068,0.320230909,0.424110222
19.54398895,0.625370265,4.332371643,0.424784089
4.650763533,0.105187871,-0.333332541,1.469224772
6.670693376,0.573028572,1.148823042,0.431451586
8.110735093,0.745625447,1.279780015,0.52570372
8.191552271,0.572369312,1.392163801,0.354161721
581.148405,187.1626121,0.037122124,0.369581928
4.515859567,0.742328249,0.487985822,0.398516409
54743.34781,0.298345199,24321.36727,0.506438624
260763.2303,0.403923098,98935.55658,0.404590049
4.750954817,0.104167053,-0.333332841,1.525690921
23.49287373,0.962369343,3.712458308,0.433360399
18317.28057,5411.497502,-0.094774345,0.382525157
370468.0731,0.304675971,142300.2248,0.39508412
3.8802869,0.703857169,0.301369755,0.420438628
4.925385808,0.11793792,-0.333332974,1.44089458
29.52997635,0.37789015,10.59341313,0.480060802
10.94999426,0.321347409,3.712866485,0.383336082
46.40069024,21.63983351,-0.333333312,0.55328007
358106.3671,0.17279002,202810.87,0.400565618
12.4678385,0.421841739,3.555353724,0.404953084
7740086.145,0.676677346,2014173.226,0.452350138
491197.9835,0.1473361,288557.5488,0.437363293
4.539532388,0.56768733,0.655124134,0.395446189
4.115732167,0.32518407,1.077388987,0.422207508
4.787923893,0.132324446,-0.333333041,1.400287257
5.56861566,0.328385434,1.40010099,0.40398241
8.668443894,1.705338723,0.461962158,0.426794188
2.986762378,0.648185076,0.056102574,0.346278683
14.71327604,3.863532112,0.215538156,0.290203859
4.96565566,0.19845647,-0.333333232,1.276480248
1053583.689,1.325816253,156318.5114,0.386547539
398312.524,0.284100243,200041.5104,0.542765452
12.5311635,1.0012441,1.754228881,0.388518805
4.722284624,0.157945775,-0.33333295,1.23347431
5.609831675,1.055261736,0.344146246,0.318073675
3.54596964,0.516557186,0.542196859,0.435236502
10.30207232,0.780935868,1.576853727,0.419179514
4.804929204,0.114847638,-0.333332978,1.487204122
4.775780477,0.091430736,-0.333332976,1.524357677
5.301789208,0.990187862,0.374859082,0.436506321
4.953346572,0.130821115,-0.333333051,1.440487092
4.755575992,0.238516994,-0.333333332,1.289261064
23.28245728,2.077194351,1.785036014,0.350115369
11.20129993,0.346342294,3.356843357,0.426492348
237418.796,0.160922807,157443.2765,0.506020083
14643.59905,4697.428352,-0.045720298,0.354155372
252629.9195,0.60064676,69252.58014,0.361416103
188158.3493,0.402204459,72815.84418,0.445658313
4.686498058,0.071343372,-0.333332889,1.617409709
4.6983547,0.092559442,-0.333332609,1.533729167
4.814940227,0.26824179,-0.333332906,1.22459378
22.98703681,0.623539967,5.051955577,0.482029217
3.344536176,0.995740935,7.66E-05,0.318132313
4.697342024,0.108123105,-0.333333302,1.478798965
26.66403546,0.880327672,4.254643304,0.364315489
4.921415399,0.296304398,-0.333333283,1.112505224
4.788916117,0.115679563,-0.333333099,1.436408295
175558.4267,0.258790185,87710.16026,0.478359924
4.693989487,0.127397629,-0.333332653,1.378434494
1289770.726,0.654901449,337002.4539,0.466549215
5.15039714,0.357240093,-0.333333209,1.072874318
3.710135256,0.580960195,0.236668392,0.443906046
5.000187371,0.345588205,-0.333333283,1.261883985
6.695101409,0.179548184,3.025952479,0.477685835
71098.43314,19851.84804,-4.08E-05,0.39934833
17.5948811,0.990339592,2.244178921,0.358641746
46.91489523,1.604657118,6.129431281,0.366351061
4.654003811,0.111216808,-0.333332992,1.478016552
21.0240524,0.549218034,5.508794017,0.528722429
4.773488976,0.139533225,-0.333332934,1.38757588
8.903260469,0.620796553,1.764323115,0.482586366
4.946662742,0.222807735,-0.333333221,1.173115968
9.712802656,0.835432647,1.188624248,0.415171221
4.701780849,0.173243949,-0.333333003,1.28403341
266041.6189,0.327231434,104466.2343,0.442333857
4.688903011,0.117258554,-0.33333331,1.463548224
12.23332409,2.600496867,0.338338353,0.398468884
8.1637047,0.619802588,1.347502656,0.39643773
12.24829058,0.891873012,1.512074227,0.469544507
4.973092544,0.112687393,-0.333333083,1.429036038
461284.4155,0.310140931,196184.0459,0.410984987
99348.25042,0.218964227,50261.21596,0.431523441
5.014571994,0.13934976,-0.333333133,1.366936608
4.81667458,0.12219043,-0.333332754,1.354342783
8.498071013,0.667521083,1.482321259,0.440155017
8.019477108,0.664506595,1.155735633,0.515843448
5.022618999,0.190883739,-0.333333324,1.267720063
58.45434268,8.802315592,0.505314114,0.33032384
5.037824798,0.205638593,-0.333333284,1.267362548
8.777384291,0.571475082,1.45385028,0.461069988
8.816248263,0.82954152,1.204785486,0.442684474
5.574090252,0.731085541,0.50796013,0.473969162
11.3316996,1.843967019,0.644395284,0.467233235
9.978706497,3.151748512,0.106854757,0.371319526
8.673691266,0.32015797,3.083478813,0.536755805
6.526005622,1.228991693,0.397940114,0.527964348
2023.829697,521.9304698,0.164921251,0.398166227
12.52226881,1.204834507,1.374026488,0.366635172
4.807785371,0.116968404,-0.333333098,1.428159062
20.94478164,0.464049297,5.372191279,0.370183039
4.858136805,0.181485122,-0.333333308,1.332001323
4.754818264,0.165590978,-0.333333217,1.380634625
5.062848564,0.238557683,-0.333333151,1.248388352
130911.8597,0.440804643,44637.21712,0.423549184
3.550425686,0.47623671,0.502604268,0.534510806
18.89030475,2.4371297,0.891869415,0.466042641
9.372535952,1.611116507,0.707708545,0.364468806
6.554431021,0.205553169,2.801020347,0.451689404
9.591798224,0.598374125,1.950884906,0.364974977
10.01183642,0.391238535,2.881844794,0.391445647
10.97003066,1.22571168,1.026835358,0.464151723
6.921580809,0.729425974,0.825993189,0.362215544
5.577561418,0.643848057,0.827492596,0.458395969
4.489144635,0.116959392,-0.333332889,1.477617697
4.683506443,0.131243372,-0.333333313,1.353346568
19.76890521,0.490341848,5.771882211,0.475129294
9.861664813,1.828324675,0.743825108,0.386068928
15.42278384,0.625055322,3.523126003,0.418398188
4.828702908,0.119463985,-0.333333217,1.420922217
4.577429399,0.083533141,-0.333332532,1.556140531
4.913533744,0.284831536,-0.333332927,1.277293011
6.486075799,1.118903358,0.517940161,0.464306544
4.750295298,0.182266348,-0.333332904,1.275824716
4.748582074,0.062764634,-0.333333107,1.646401184
14907.10587,5453.725213,-0.093611665,0.269709031
4.642845886,0.160714154,-0.333333171,1.304088437
4.712170743,0.152656664,-0.333333107,1.352418922
4.528529485,0.153748906,-0.333332861,1.274023935
12.37176548,2.390600459,0.661509948,0.430321258
2.422335363,0.206720732,0.518614799,0.456895385
467374.5031,0.295987079,203716.2858,0.426980688
4.682727601,0.085537032,-0.333333297,1.562030382
4.634874544,0.100911088,-0.333333185,1.514528581
4.801133793,0.149370881,-0.333333284,1.355001224
8.065284087,1.297074907,0.494012066,0.356618489
3.701885359,0.434101231,0.551513134,0.408546358
4.684682111,0.140164873,-0.333333217,1.417502172
4.822122219,0.19128873,-0.333333101,1.165663821
17.75762227,1.837744305,1.582145128,0.449419119
5.115803231,0.420511092,-0.333333244,1.236658724
7.509037187,2.508628396,0.009912503,0.305317534
4.971676519,0.190159742,-0.333333292,1.231509963
6.20795123,2.677047709,-0.106355962,0.337731287
4.805170681,0.13302283,-0.333332994,1.376504878
4.648120309,0.130228496,-0.333333255,1.41110053
4.652686924,0.136464583,-0.33333324,1.4288815
20.73027701,0.267041863,8.778793325,0.450410321
6.654733348,0.73239771,0.69272574,0.377728618
4.70542065,0.309324452,-0.333333154,1.276574247
16.5720574,1.188873816,1.844852197,0.42498934
5.832823302,0.485928436,1.18954597,0.447996728
5.662384647,0.608085374,0.815264084,0.392932143
5.323292866,0.26319989,1.834554156,0.507831807
8.148270857,0.945413109,0.859581955,0.471605606
4.840478334,0.111394548,-0.333333302,1.441076868
3.80810849,1.398198959,-0.081936532,0.401989858
4.706139553,0.894005525,0.180565508,0.362036917
4.632501682,0.131450333,-0.333333103,1.374782907
3.243581386,0.501895545,0.47650207,0.414112638
4.886838369,0.171993319,-0.333333308,1.369133843
277339.5908,0.285814595,108948.6736,0.439031436
4.908326465,0.16468538,-0.333332948,1.278096355
4.600347967,0.054229176,-0.333333194,1.684669085
4.603218598,0.133405214,-0.333332974,1.421106471
4.728372174,0.142712398,-0.333333123,1.402163076
13.78476239,1.477508776,1.161821688,0.399617704
7.372342703,1.872052841,0.177595085,0.334674935
4.448432684,0.119152982,-0.333333126,1.378776151
4.54803098,0.071091079,-0.333333256,1.608675776
5.085092582,0.98320636,0.381831376,0.407343324
5.001547242,0.305858162,-0.333333213,1.270526794
5.176565869,0.33056142,-0.33333294,1.26316669
13.94068305,0.956137012,2.396692662,0.416356855
15.45887799,0.431219148,4.287133857,0.386428114
12.60985416,1.362009274,1.070387378,0.377662855
4.735702883,0.084058911,-0.333332886,1.523587617
4.775008897,0.115065212,-0.333333297,1.469972575
8048.598197,3664.316756,-0.018173469,0.248440896
305807.0455,0.27907582,133588.8093,0.438041289
4.695241844,0.147001769,-0.333333304,1.405631105
3694025.229,0.317487423,1695248.491,0.400530336
4.677455255,0.09401933,-0.333332833,1.527876473
4.952478948,0.161634219,-0.333333044,1.331508807
8.50993479,0.748806458,1.251431604,0.419293928
4.644276032,0.116169323,-0.333333278,1.491591257
4.627795711,0.127130085,-0.333333277,1.406697432
5.01419367,0.109945221,-0.333333035,1.437363348
4.561700636,0.123758729,-0.333333187,1.375553212
4.23838933,0.472178925,0.4956767,0.385951937
4.947086299,0.123585034,-0.333333065,1.460271067
5.099717693,0.29636552,-0.333333215,1.253045293
5.133115162,0.26487862,-0.333333235,1.126682713
1732.73757,559.2906193,-0.003906252,0.343666137
4.880060057,0.235446006,1.836401902,0.475250597
5.357030207,0.516489062,1.12772317,0.524142005
11.05817231,4.787849063,-0.017190612,0.296329903
4.837100887,0.161771868,-0.333333036,1.364886316
18.41603657,0.575514986,5.082747349,0.452123778
4.721030045,0.130642844,-0.333333245,1.345928753
5.469416529,1.642166087,0.025122409,0.421365843
7.557466992,1.124773726,0.512566518,0.402612936
6.399604048,0.805620954,0.828693397,0.498652835
80664.31933,13859.64973,0.31725483,0.366905274
4.72755143,0.11772542,-0.333332994,1.447262773
26.69652253,7.313848915,0.198248573,0.299515276
4.791440547,0.108675273,-0.333332657,1.489474182
971.9317192,0.345528266,343.8030824,0.4601616
626.9054346,172.2468898,0.090039164,0.421007289
4.97627873,0.190142022,-0.333332972,1.189410674
4.799914569,0.097337121,-0.33333297,1.506153112
192161.2855,0.28444691,77526.32202,0.424615632
4.80587081,0.100575913,-0.333332594,1.454477957
4.782367025,0.137711819,-0.333333163,1.392296008
4.694919302,0.141137906,-0.333333112,1.38360621
8.75632189,1.583160974,0.365147232,0.410200149
4.790931407,0.232115966,-0.333333193,1.249216445
4.589980446,0.118890429,-0.333333197,1.402310655
19139.55932,3216.569333,0.520691814,0.330796355
26.56973388,1.542895106,2.461736186,0.393217469
4.857963687,0.137683967,-0.333333197,1.399986906
205750.4521,0.729823323,48724.33086,0.434617864
3.497904495,0.828791293,0.047505494,0.354607343
161505.5902,0.237660854,76239.66363,0.403222173
8.326951349,0.467113871,1.746062475,0.446239813
1.776748525,0.202116352,0.251377775,0.374474364
4.722655214,0.123541674,-0.333332948,1.428467168
21.71439067,1.367072622,2.195639376,0.521951549
564.0980503,126.4669136,0.207330007,0.343627172
4.713112799,0.143076036,-0.333333154,1.421303276
8.485237338,0.326886822,2.4753677,0.466748517
13.06150938,0.738101014,2.077107694,0.400976027
4.771505044,0.138563406,-0.333332975,1.424444119
4.80389394,0.110885169,-0.333332917,1.350545928
9.332410113,1.056911858,1.006075384,0.410853412
69183.10045,0.14902401,43992.56844,0.444491233
4.662763225,0.104874229,-0.33333306,1.466096652
4.279154942,0.418852772,1.046752428,0.376256558
4.908056886,0.132757766,-0.333333213,1.429270429
6.969233623,0.403214855,1.637870564,0.398952963
4.884858069,0.146388102,-0.333332814,1.323997105
318591.9991,0.281637577,136628.6897,0.463127998
8.849725203,1.368674822,0.475451337,0.350736251
4.920983772,0.186578431,-0.333333255,1.264601877
4.928253714,0.159348219,-0.333333288,1.365565261
4.691298821,0.799198095,0.362593367,0.329909263
2.628532446,0.682675307,0.002374793,0.35481193
2.649528108,0.53898041,0.274335936,0.478838368
4.931730101,0.272238163,-0.333333319,1.271951003
6.318551817,2.008353003,0.047109025,0.37843822
3.494155306,0.47334528,0.462213189,0.432526638
154842.9278,0.279614556,69698.2166,0.428344607
4013.78935,752.0057771,0.420805085,0.371293555
5.004504939,0.190941349,-0.333333256,1.284906727
5.199642396,0.408780283,-0.333333328,1.06413198
26.60686866,0.468021333,7.090066169,0.40764417
11.48461383,0.271496755,4.708941469,0.42121394
4.755289624,0.144550425,-0.333333311,1.339749323
8.330113731,0.38035667,1.546715682,0.288051164
886687.6305,0.975648701,187604.3292,0.458424165
5.119952673,0.257552575,-0.333333246,1.221125328
2.865269723,1.113354273,-0.095459055,0.303756126
5.056388154,0.598234462,0.588408857,0.357078824
4.708906512,0.089756002,-0.333333254,1.546922464
16.92217617,0.332799335,5.610644644,0.421041318
25.5555068,2.574237609,1.376646804,0.307600978
4.873741398,0.097978456,-0.333332949,1.496923284
4.679743328,0.093919252,-0.333332941,1.491297662
4.938969072,0.163678932,-0.333333285,1.321880126
4.571892132,0.12908122,-0.33333283,1.382810928
19.27511409,2.094702463,1.286074788,0.389608204
21.94444987,1.489511426,2.27316997,0.357589451
26.80136697,0.685903432,5.918382436,0.440689807
6.246142171,0.725108184,0.601543448,0.399951305
4.770760429,0.151667437,-0.333333328,1.359582871
3.699109951,0.88315989,0.047375756,0.321979122
15.93986415,2.055636773,1.088372739,0.435799389
4.848472501,0.150081657,-0.333333137,1.364354532
4.910337167,0.129170189,-0.333333093,1.404117995
4.488483819,0.071401637,-0.333332868,1.598254886
5.658053013,0.43165201,-0.333333209,1.104035627
9.843875716,0.978782168,1.415505333,0.504324297
9.231243777,1.740842383,0.461752285,0.381509614
15.78602453,0.636885235,3.295258716,0.398241611
4.979226393,0.137812077,-0.333333251,1.433978562
4.700610098,0.117231589,-0.333333156,1.406337678
5.295707983,0.222506425,-0.333333238,1.159442114
18.85105003,0.447417218,5.475820397,0.483180622
4.929375932,0.18545765,-0.333332932,1.239954949
359667.5723,0.131452272,228063.7946,0.404974451
65.08227765,2.520295285,4.859225269,0.502479266
5419.528229,786.4742337,0.482388487,0.364916397
4.138792669,0.380814085,1.019921434,0.418712065
5.145368952,0.38524841,-0.333333305,1.199298189
4.744119668,0.090438066,-0.3333326,1.553605431
19786.29111,0.420857335,6490.672274,0.302093151
9.140010811,2.271700626,0.17779554,0.387648205
4.501970707,0.816230841,0.328448293,0.437479719
4.740126093,0.137792829,-0.333333016,1.410504093
7.316685106,0.858839163,0.591267442,0.311602176
4.914521097,0.15697409,-0.333333276,1.260941981
4.630789418,0.19558544,-0.333333102,1.341953051
4.709386365,0.166393592,-0.33333324,1.357918129
13.13198741,0.394872883,4.196259774,0.450190604
4.901475033,0.121551806,-0.33333299,1.451668711
4.651552692,0.062266628,-0.333333031,1.647408716
4.980575012,0.29132095,-0.333333271,1.111171634
4.773151298,0.103257754,-0.333332818,1.503532513
3.987509353,0.206286986,1.500762066,0.487961585
4.774264666,0.132177867,-0.333333119,1.417680626
279195.0116,0.724059222,63546.4388,0.317891998
5.222429446,1.388481948,0.021730209,0.465252627
13476.49369,3074.372962,0.237048106,0.329273951
10.36155081,1.997182274,0.541160566,0.387133435
5.356271491,0.966428924,0.169710797,0.398784956
4.757724773,0.102963858,-0.333333241,1.493513322
7.120363581,0.463092782,1.732006639,0.4169818
4.9040226,0.149716672,-0.333332918,1.277453814
276212.0216,0.31365348,104640.1674,0.351336051
1277947.376,0.696396586,330997.8673,0.41246336
5.961024852,0.764219986,0.614379027,0.484868243
5.135607802,0.312079773,-0.333333173,1.138016458
9544.512245,1515.506711,0.477123197,0.484360639
743019.0268,0.289308869,334246.1091,0.367798311
4.714584125,0.157111247,-0.333333314,1.363955651
5.059561919,0.195968804,-0.333333116,1.268649993
2.815197837,0.230952735,0.918392665,0.522347196
5.807758542,0.977026368,0.414849196,0.42690571
4.980126127,0.193667873,-0.33333314,1.261160299
4.583029153,0.164332685,-0.333333283,1.285075503
5.137370183,0.219593455,-0.333333305,1.246754916
26.27183858,1.1932979,3.611167225,0.523494707
3.095999181,0.643773286,0.164048657,0.3929824
6408.322091,1578.991849,0.154135373,0.317204737
5837.662651,591.5108445,1.415870003,0.471660819
5.970636111,1.2730677,0.224972768,0.404745853
4.847095231,0.287601305,-0.333333068,1.271503287
4.897951932,0.094679574,-0.333332927,1.515367242
4.912622742,0.193290536,-0.33333332,1.248576708
10.64324152,0.824438361,1.623941403,0.480630229
4.977369083,0.616756401,0.831869503,0.427302766
4.744071825,0.150852881,-0.333333328,1.407389912
6.440587935,1.763501552,0.049324227,0.334948481
4.913685705,0.179283404,-0.333333084,1.237235115
122589.9752,0.26463169,64353.29351,0.487443173
14.81870052,1.355649202,1.690646961,0.443536877
5.191719148,0.220841138,-0.333333209,1.149057591
10.37664139,1.075240195,1.149912984,0.376272477
106572.0698,0.360348597,38995.08619,0.391500975
4.904319311,0.098946943,-0.333333059,1.517263774
209366.5834,0.322149009,88549.6857,0.427343745
4.743257549,0.112386353,-0.333332746,1.443597024
4.522220193,0.107927254,-0.333332901,1.526518657
4.821171761,0.130258441,-0.333332726,1.400214244
4.508085795,0.06723319,-0.333333332,1.628836908
7.377414576,0.329551965,2.208795754,0.449280465
5.080890348,0.488444827,0.797771006,0.403086253
4.756289366,0.982713469,0.212410571,0.423270692
4.626318917,0.158517031,-0.333332895,1.329380832
10.77741686,1.712465145,0.547777612,0.426641624
4.787578336,0.259658759,-0.333333161,1.253023586
7.85926362,0.947911064,0.749207437,0.364361653
4.590237758,0.069718128,-0.333332943,1.630392544
4.917719796,0.099327154,-0.333333141,1.496838797
5.660352489,1.343494118,0.270667435,0.421420863
7.059359556,0.771543033,0.961670182,0.427992684
376066.8399,0.328685812,145131.5797,0.409717412
4.253765251,0.673348273,0.405308777,0.429708448
4.926099591,0.128004497,-0.333333123,1.410270716
11.54262651,4.400269062,-0.142180036,0.275243733
6.875850524,0.626124804,1.109695327,0.360345225
