a,b,c,s
256140.0433,48070.02579,140617.8356,0.511002813
598074.7464,168075.6595,212700.2527,0.449239029
508388.8007,124531.6408,161421.253,0.458416936
304601.3085,54156.93703,117152.6895,0.363833746
276346.9297,49400.2991,114677.9495,0.385902098
287925.1891,62141.2546,90330.33582,0.510414848
808586.8411,138667.942,318784.0837,0.39917608
342926.6794,125998.5235,30243.2133,0.288947195
1220062.499,290882.9918,343034.1883,0.351689193
389608.7654,93985.93929,128009.0725,0.406461238
406991.8686,131511.7793,98314.38198,0.414613672
590235.2974,117038.9404,207461.4982,0.348241424
5764.75497,1330.432496,1703.654934,0.417600474
533737.9758,114094.3622,138242.8297,0.375726476
1323979.645,179157.2623,786382.5139,0.467104054
308708.1195,65139.99853,104273.8789,0.31364642
520565.2651,92373.87198,243586.8185,0.397811925
526099.3792,100335.1933,270297.167,0.442252335
1771851.515,431594.6754,454898.4803,0.45208916
1339126.545,287271.7758,551870.389,0.476561954
305912.9028,55708.18997,146305.9383,0.411758312
181387.341,63897.38002,15659.90891,0.302892388
211728.0477,42541.69485,41896.89127,0.291835723
201732.5967,39068.40114,112869.289,0.457265763
506640.8215,95198.4789,215775.054,0.409293702
2867119.817,502537.1603,1225437.594,0.378606611
477697.3606,51829.07009,222149.3702,0.321249642
334332.8419,56422.32611,196440.1238,0.513981098
1275645.745,358112.7404,351791.3789,0.412561504
315191.4603,50869.49146,169685.4718,0.487984584
516098.7368,87351.38382,213343.4596,0.450908545
396285.1532,67063.18231,204733.2247,0.428836941
444707.8464,107359.6684,119954.3317,0.42269877
396604.6722,52296.70786,224262.2704,0.483805592
2556184.875,730127.5259,953203.1778,0.520310556
579030.701,137792.149,295700.0607,0.574162639
1590114.24,366400.8108,362523.8446,0.276750658
615315.1962,106838.6024,367819.92,0.454891413
1746339.398,200082.2459,1046490.34,0.423565143
797597.9588,124156.9722,333582.2435,0.418042078
26522331.78,7184796.217,7573625.397,0.424877369
308689.9878,32626.33835,187099.9523,0.386771563
227272.0485,46848.33487,85375.89913,0.341323731
153416.3384,30268.24512,75903.96534,0.454865989
386273.8687,68994.58455,149333.5072,0.335639048
1562532.071,367738.9164,722144.884,0.448114946
191757.1162,37164.41825,72024.51043,0.308440035
630795.7897,180259.4597,152503.4762,0.363883725
978308.0141,255808.3292,385131.4593,0.404344426
1374304.956,208557.3969,1241269.649,0.550031355
716164.9603,99635.43808,281963.5547,0.419412319
29.52225246,8.89207006,0.00E+00,0.27392712
1220801.976,310009.9497,398642.1477,0.358369649
2173482.41,420302.7813,747193.0073,0.325935873
405360.3383,63618.85282,199724.4802,0.454000165
864689.2565,123338.6633,390698.7661,0.398750131
523937.52,177667.197,215441.5887,0.475749847
430565.0731,150308.1041,78414.94813,0.365442935
13930518.31,3657083.514,4667350.101,0.413387792
302336.1822,69416.25071,199242.2559,0.510885421
364892.1322,70226.24358,111875.6361,0.306542869
287598.9117,52400.46265,106942.3349,0.41663229
1205816.249,311828.6418,363932.7667,0.396218499
352874.7501,92050.88276,150631.3323,0.425179894
18663169.91,3237069.962,9908315.903,0.432805664
28745.50006,7225.273346,9708.535697,0.434403838
194450.2875,54485.67439,40315.86512,0.303737351
833467.2533,157028.7521,500746.3559,0.552828188
538307.5719,116524.6638,233088.1436,0.435103788
233209.9747,78362.02884,46734.03551,0.440663876
404801.7516,98567.53343,153509.3674,0.414626526
320775.1818,41598.27971,209508.5252,0.477027263
736656.6018,135308.0466,270181.6176,0.43519972
301249.2546,60475.04853,116512.0505,0.375078545
350355.5759,62427.02808,145500.4936,0.421011012
5268110.785,1203909.724,1417693.02,0.331449035
955962.6212,174921.3855,349328.9554,0.253127359
398862.8563,56786.9577,253134.3753,0.507233744
4868167.871,746207.0523,3406996.392,0.430671295
192693.2194,41002.79253,65139.22608,0.401398305
1156614.426,168378.5169,669159.6739,0.468094216
419497.7752,86210.54879,213393.0542,0.425185296
1680266.124,439105.8193,408802.3197,0.393908858
653283.1707,149855.8827,219223.0921,0.437421388
13862064.31,2052245.905,7189116.748,0.38387012
2588361.25,801994.2323,1004282.289,0.460832876
116060.645,39298.42213,14877.02814,0.364857001
655143.5158,218067.0314,152029.0618,0.386295139
549836.9864,120320.9135,204246.6715,0.447730824
19557044.35,2813208.881,10412492.92,0.425874705
601734.4055,121927.443,107834.1166,0.27987219
256150.9931,42001.19791,101668.0239,0.410916551
242353.428,53082.40135,91097.45386,0.442550813
233970.7473,55189.29969,120302.8078,0.537913755
151490.278,38548.53669,44607.19365,0.338543945
595339.8347,144683.7039,158898.552,0.359662274
134605.106,35816.47117,48013.31006,0.436333339
598647.5785,142761.2257,304418.5046,0.51467606
544958.2636,136830.4837,186028.2397,0.354644718
408250.9687,76790.97341,127267.8978,0.310954649
240724.6261,34213.27445,155584.3545,0.428370763
247395.3395,72595.12008,45073.12974,0.318412769
847138.065,183483.5571,248537.1376,0.395473448
350207.1996,42054.25159,185357.1182,0.388410372
1031437.665,214145.7069,387077.7997,0.327539468
284363.8407,31610.21512,127440.4739,0.349693829
1863379.457,280492.1835,666033.0695,0.278945849
363616.8451,58238.09811,203521.2642,0.417426148
417053.3569,118574.2885,81007.85561,0.369779563
89406.31473,24362.79462,19732.15453,0.447390789
949037.2485,158752.2343,437015.3166,0.38780459
407426.388,85668.81191,192157.3267,0.514041437
721568.6601,98801.54828,454630.4117,0.501111288
403205.2148,68502.72489,187659.1862,0.487162467
219676.2847,39574.52672,154242.4723,0.529944904
424977.3432,74198.39137,171963.8233,0.363800889
522118.2948,105417.573,177250.1387,0.385616264
1083009.958,251288.9797,215838.9828,0.309042293
576864.7143,178366.2009,136697.057,0.344088173
287923.995,70135.64344,104492.1188,0.451057289
671096.515,106455.8647,343875.2316,0.385454891
5829493.746,1275229.456,1861176.959,0.446679452
623860.2577,101390.049,297410.0613,0.349742744
268306.6675,71295.17714,61964.01753,0.367006492
317179.5954,106296.7084,57880.83199,0.424294618
245368.3245,74729.40565,41199.52237,0.286078559
877229.3281,250089.4207,227274.9403,0.335049429
1096823.188,128555.8154,661625.6176,0.475184635
16510190.96,2409983.593,8213240.411,0.360780794
261928.9079,45972.98905,151145.4754,0.463165907
288690.1883,52200.46173,141426.5993,0.40401421
144624.2557,32739.95712,44791.31992,0.383174118
666299.5723,151041.404,298586.0459,0.452011272
653889.0424,146055.7769,241973.3185,0.354096815
311849.6025,84123.49108,56703.57245,0.348311812
445535.8608,93893.42111,124259.0067,0.436657275
456188.8268,106142.8168,171193.2081,0.377433758
897999.646,189206.6452,377446.9909,0.420892469
209461.041,56288.1675,74258.45055,0.417237036
457688.7938,55463.82167,225061.0335,0.345580978
357503.7156,22562.50093,293898.5245,0.500730447
610585.0398,151369.3686,176884.9621,0.383140581
4378631.782,559317.5878,3402992.338,0.529546396
439166.7244,83348.89307,225206.8503,0.487104697
320670.7888,103166.8152,101279.5332,0.461354948
248445.5043,37694.16135,102614.8179,0.316449538
440987.7914,87569.21686,221586.6364,0.551047781
225449.0996,56604.12711,78304.24088,0.314128099
193910.8465,38399.65083,54454.87112,0.31966956
241757.1764,54416.86595,105007.8896,0.405996271
1882527.15,219550.8961,1088288.201,0.433094258
302496.3473,60752.51817,152802.2579,0.49293461
5.528547232,1.380227054,0.00E+00,0.350031108
826276.9366,189128.8591,168998.1118,0.35116527
407187.3684,37105.47272,277015.3584,0.456015762
189676.632,51832.64418,62534.59914,0.311937608
481026.489,70742.89789,245645.039,0.458665207
370958.1762,63552.24392,124314.8027,0.387780598
300222.6655,82869.19514,98195.08938,0.493949188
210704.7799,57006.91945,64725.01074,0.450848811
333163.2445,64209.05549,141776.8773,0.32700699
236091.006,55386.19486,99841.32761,0.474715617
829212.1608,246114.2857,288778.12,0.488519999
702948.5815,108529.5006,370860.9264,0.297537599
363872.0985,76275.19401,90675.73734,0.402449229
210451.8856,45617.03235,50995.13522,0.298862375
248588.1367,44594.95874,101674.5911,0.404161983
757364.1629,127091.0124,414320.3029,0.439222122
359992.0236,100731.5957,148835.4756,0.509940411
231813.015,60140.92933,42441.04197,0.341391797
182344.0839,23846.84121,80262.24057,0.343567875
316861.5041,81590.51665,70771.56935,0.360522702
861356.4,188054.9966,334523.3368,0.474812594
1156911.917,280236.8089,151310.6782,0.255870807
732109.1761,162296.1407,210795.4046,0.416059198
309497.5474,73574.8414,72631.73676,0.339793782
472025.3803,42115.57971,466177.8979,0.466141092
791136.3871,171820.7803,435045.7592,0.508121875
454048.4406,64086.33225,153633.2248,0.30914332
3329.28898,885.9147102,0.003817004,0.360096167
367783.0901,55751.07638,163390.9281,0.298710953
215974.6998,63688.47629,54803.38781,0.347886554
522565.699,59564.74749,318665.0095,0.442256076
171587.8619,45688.82259,73864.67778,0.413820808
257847.6427,61793.08333,80586.52324,0.302509551
230110.3308,45587.12637,144296.1658,0.472912227
175694.9309,50723.24364,54916.73164,0.330051775
491363.9674,90329.46672,195802.9208,0.401134849
434606.3654,113264.7378,56146.78776,0.323932944
5382480.144,1104853.202,2289320.424,0.41656118
1140664.425,281514.6618,208106.0646,0.261908796
934764.4004,200761.5269,493071.8855,0.509120664
422739.4484,97725.1414,126834.1285,0.41276018
431480.3322,44706.48898,223211.8769,0.322361457
418115.1366,91282.63238,159900.0513,0.441158889
7421133.833,1456775.732,3031295.135,0.392422303
358693.3885,104021.9088,133473.4584,0.423938596
349201.3287,60240.99152,151142.3025,0.356973926
285942.8707,75174.58447,67318.35477,0.328435489
318537.6823,43549.39803,197411.9452,0.482137855
1186964.835,293792.4799,288397.3953,0.323949801
222041.5089,46690.39194,89345.05125,0.315740257
663106.4638,229981.7124,201962.855,0.479524796
2340278.725,234289.1073,1223587.423,0.401819625
995556.707,149386.9165,391233.0053,0.349678933
4577341.175,1771739.059,1128177.155,0.488285198
1266978.431,230055.2854,518236.8389,0.460611362
314671.8828,52980.79987,182962.5607,0.502039974
90855.28849,22247.96788,18638.88756,0.2304351
263097.5601,30468.47417,188036.858,0.526395216
333773.0766,43720.29118,269649.5179,0.529657584
446515.1491,74740.2066,255278.9304,0.520294684
119582.2186,31820.0245,29125.67272,0.357978443
1249638.065,186690.0376,741007.0293,0.485058457
185801.457,39615.58131,74153.33637,0.400696583
331231.4839,58301.25927,131514.946,0.387183585
322633.7869,101267.4028,63461.15426,0.434771554
351651.0963,76475.70741,133146.8699,0.436710857
331589.5843,26364.2499,163935.6232,0.270124545
454326.7878,101106.6818,114167.6078,0.35714405
591531.9246,176547.1432,214679.8198,0.411977842
7340288.836,1205200.119,3568311.183,0.353316699
172177.432,46397.08525,53500.16132,0.356519101
314119.9673,65784.14837,202691.892,0.564670211
395429.6056,66941.05014,266161.813,0.556708237
147763.0672,37671.11136,53255.04301,0.486111796
442593.7088,111502.537,84693.81796,0.351871472
1689755.704,323206.2371,724720.7236,0.462565461
183941.5621,52310.37549,29812.86976,0.398123529
3047515.927,533331.4277,1982427.405,0.531355863
12774613.98,3768620.299,3711296.404,0.467692818
400159.2778,85894.54337,135200.0078,0.386608832
10307692.11,1691837.949,6067456.661,0.498169654
8960641.972,1135923.828,6423539.317,0.478135103
683648.2268,131328.0273,251250.5552,0.247774652
480330.5349,120889.3268,187380.1717,0.426953242
1496465.836,457422.5514,366461.6731,0.311128032
463875.3019,87866.32797,163659.2771,0.328138763
2640.907557,758.9930976,0.113902174,0.254617566
395702.1807,44995.11415,221009.045,0.440412809
547834.0553,58271.53344,334259.9282,0.432533264
539409.6666,104691.5981,161520.459,0.328841577
1491161.619,415044.1592,534118.5672,0.483292177
757069.8458,156346.7242,399380.2912,0.482493009
11067052.56,2703829.355,2740868.964,0.395917283
872978.9543,132313.9045,499342.1401,0.452158949
452632.8405,81220.56988,195964.2751,0.441668402
498681.5628,105906.9695,175382.2923,0.410761475
653872.5158,157184.4061,144989.8022,0.306826197
414765.9861,84624.8858,90291.78453,0.356638815
350583.0231,80301.87348,120188.7467,0.426073956
7462594.923,2347559.343,2016835.436,0.328395901
203662.5447,57897.82371,68382.61321,0.360259623
398761.953,63534.8747,130799.0931,0.272664697
280158.4528,60833.64018,91966.4809,0.424467728
471282.7137,120064.3051,128426.3496,0.404308644
278307.8501,51551.09355,116417.4397,0.403207582
428643.6231,57718.6821,209385.1739,0.386529625
557490.7932,81894.74317,305779.6781,0.397141242
676268.5614,142221.1089,230109.5954,0.389053687
544169.1348,64454.68881,229759.1957,0.320791213
545082.8138,119002.4589,246642.2046,0.447956329
3337338.811,897878.7015,688483.7734,0.319548494
557236.0943,95755.82207,216770.5381,0.435083355
307535.9238,67274.00566,72672.63031,0.321761143
276652.7316,68698.1501,57550.23885,0.345693583
463869.743,81226.27409,278944.9916,0.462468947
931985.6515,251826.4331,348138.1722,0.501937381
369723.5134,87204.86532,121307.3624,0.437350623
694061.5524,147382.9183,243699.4297,0.370334688
122762.3357,32547.44245,40958.68077,0.337588184
2117017.458,602674.3863,558134.8075,0.404989369
106382.3659,24609.59664,38713.14536,0.474870472
368946.723,66954.8518,164406.6574,0.400255997
1203550.244,222024.2528,383474.3168,0.305418081
238647.076,67152.01743,45631.16304,0.403634041
920566.055,123983.5325,621941.0535,0.53756054
433602.1573,50279.27601,216890.3799,0.315407163
552559.9299,49923.10444,330825.6922,0.381738353
684049.535,109559.8424,308282.4532,0.358016663
691299.9089,176713.2063,212021.1567,0.334686928
354640.1508,74505.39753,110785.3102,0.390557139
613922.312,91073.38294,332849.1119,0.509112019
214731.3408,42756.6926,59926.42039,0.360821967
446316.4659,83782.15806,270462.152,0.477762467
288527.4759,62889.05602,117459.582,0.383216086
405163.7111,98379.11023,138814.8626,0.452578737
485444.3161,73061.14914,244800.6795,0.493114624
198552.2201,64620.67536,45464.05469,0.409639006
62460.53256,17369.31864,10125.242,0.365174918
282555.2375,57495.60727,120111.0615,0.460055751
517935.7024,158539.0905,95569.0973,0.347635494
240276.6834,42339.91572,82740.3946,0.38345814
2.558815493,0.609216493,0.186767169,0.359208461
15290074.54,2662631.054,5683650.577,0.321257252
629714.6343,161889.7594,103445.0878,0.340881748
424740.4113,117750.8321,168031.811,0.494854745
5.422322827,1.54511639,0.00E+00,0.315593761
242033.9281,73198.77658,59720.90056,0.363902879
329470.0926,53874.78599,138894.2288,0.327450259
538590.3285,111723.345,161058.4788,0.390522916
496904.9524,130737.6794,121451.3003,0.415825892
231779.5471,46160.50674,88764.36068,0.427886041
390253.6604,115961.8888,99434.39104,0.337993781
149484.518,45469.52623,31573.86089,0.361360322
477213.093,119012.1693,123903.3239,0.350425127
217111.0335,53420.72763,71740.23213,0.348406572
2128441.462,359627.5316,1123746.744,0.547712763
831954.9003,176412.0686,401992.6998,0.417268931
355823.653,84522.48608,93739.85627,0.366753095
213563.6019,59931.41211,37498.04964,0.383641066
888991.3342,143727.6962,461270.8291,0.504022896
28078246.8,6724513.895,6143304.997,0.264820195
349027.2655,98345.52523,74790.19275,0.268976723
201825.5964,21954.4143,88067.70238,0.30476375
391225.5098,37754.54995,278221.4223,0.432337847
421708.2394,86624.3742,165731.827,0.444110946
339169.3544,80573.85537,127290.9377,0.439816539
2926215.232,734855.3639,1016724.412,0.469512032
639485.2015,151201.3053,214562.4286,0.415513902
526450.3217,128494.2051,180580.1205,0.38339557
314390.3003,57714.17048,123571.9841,0.428423873
719739.9155,186467.835,167407.2786,0.323947928
516142.643,80646.00107,206400.2403,0.406733799
350601.0366,72144.94181,131205.1314,0.37725576
640971.88,113366.3349,297018.0479,0.403513268
311113.1442,54357.59051,132321.8177,0.430127944
240587.6665,55354.93924,82039.98889,0.441107223
268848.4728,62860.6303,77737.06631,0.406732467
1619270.289,201352.5525,685305.5314,0.396085608
884529.6547,135697.8782,518710.2156,0.478561548
1228519.772,218797.837,597575.5249,0.461958735
481580.1954,88653.43784,216414.3779,0.463036233
383120.9284,76856.88766,236848.3189,0.526429408
395163.9752,100490.5563,106382.13,0.37412608
833494.7322,122381.077,363967.874,0.419236909
266837.8549,44194.82142,132837.8811,0.407818005
1117.846006,291.4021286,0,0.317046776
481634.0945,114710.8633,83385.81125,0.289042598
575067.5525,109145.1094,212222.5013,0.399167341
1100112.633,151103.0374,631794.4765,0.501883673
340338.4905,86232.16911,114508.2428,0.445946357
383300.2664,80856.42635,161296.7091,0.410619986
740324.3681,187450.4125,158605.597,0.3780128
304214.4654,100492.7895,68029.9158,0.418179883
361960.7113,32305.89297,264259.1807,0.442336644
536451.1094,163867.0901,102904.0025,0.382113631
681643.7899,132342.7285,324886.2207,0.426677491
282148.2595,80525.14139,103201.2933,0.412644348
223539.1308,44109.02165,90825.74005,0.414005203
215194.8622,34182.00494,133228.3376,0.578133879
359113.6502,81052.33677,116016.0536,0.451133398
408726.0113,63750.44118,164226.9173,0.449748319
5430389.918,991905.3042,3429151.688,0.514791177
1596421.682,267235.2719,709091.0708,0.465288688
627646.0325,136698.8004,263084.9518,0.440449813
426174.2602,70997.0755,185890.4407,0.462829108
761386.6859,190856.8767,164205.8093,0.351765946
3071464.065,542676.7713,1576709.675,0.471821813
591508.3429,118132.6375,234592.0069,0.460547149
480717.2604,119295.4835,121186.3245,0.35641743
293000.3045,78777.8785,85197.20034,0.314087001
289042.0728,55810.589,95998.05697,0.381424438
1122568.058,209502.7424,557408.6634,0.465746076
1099309.416,242788.0743,400574.379,0.444559772
587120.5665,106964.9888,228449.9242,0.396775656
174689.8007,41765.60805,44339.8643,0.293112755
57011377.4,8921478.071,23665567.2,0.389398027
341431.3943,101826.7538,79279.80759,0.36978217
664123.1327,109912.2201,363822.4799,0.432889173
344373.6813,86987.96376,177843.2759,0.522623849
1918247.289,305707.3738,1027197.807,0.423174369
1330852.256,293823.2285,442463.9537,0.375464181
511346.7917,118241.1162,151671.8593,0.442491167
1323622.307,179268.5515,689140.3096,0.361971235
289636.7069,76448.95952,69955.10362,0.405982656
170269.3132,42747.13416,60834.19398,0.433920229
3331558.042,269770.7665,2332167.275,0.453095434
234205.9221,40859.09633,150576.3191,0.524101788
324878.8337,74486.04479,146255.4174,0.524426654
177232.4599,32468.14439,68117.34948,0.343307446
703724.2305,128547.8294,312527.4988,0.480208215
251776.461,74510.67053,39844.92666,0.355803734
206125.9111,58235.21697,37616.92726,0.321703265
1339364.363,359559.9554,368613.782,0.397322567
2072216.665,494613.9209,1001118.543,0.460704737
379741.7183,91397.57586,165357.0469,0.432263791
2297538.112,553154.5179,701812.3931,0.353921373
601342.2128,169621.4565,146998.3239,0.31561347
309948.0288,76175.22183,142758.5377,0.472130809
3558678.164,823845.8193,1894013.328,0.459985347
580770.7143,127442.4807,142799.8079,0.242063977
2665.520223,727.7337007,0.00E+00,0.283997479
554307.0921,82199.1776,254758.8949,0.349198522
273242.2859,46347.12391,111154.8005,0.419473922
261559.8354,44376.01038,75789.08188,0.261291291
413419.5598,99766.62591,129732.3595,0.532285593
358716.1657,95887.11839,92845.32554,0.262737841
781572.65,257747.9828,121436.1676,0.355468148
1592565.397,476156.9101,450699.9124,0.405645928
751339.9296,164318.2369,447643.0027,0.517668159
360682.8739,83916.41283,119470.676,0.442182913
295807.456,60847.35385,80449.99786,0.358535273
136108.0314,34190.68613,27139.93663,0.284084128
751018.7852,199993.1602,114450.4998,0.355832535
2375087.273,281507.3183,1497237.515,0.432195558
424938.7868,122532.959,70839.54059,0.294596061
116830.8885,33671.86293,18767.72997,0.267252526
402899.4805,63297.37733,167651.9071,0.360271372
813932.6693,73342.13964,391097.7062,0.239174356
364404.6947,76418.25012,91352.68289,0.330144548
196005.7894,35683.7518,119467.9282,0.479028674
172451.2911,45901.29514,54706.85095,0.419724729
322328.269,75240.75324,118456.9704,0.334739925
606091.8047,158002.7027,159229.4254,0.378051186
598327.0713,111618.3687,258415.8942,0.487914294
538838.6927,86437.69029,203429.7115,0.317563253
18186136.23,3821327.242,6476773.904,0.384211474
542578.3827,154590.1468,225340.6169,0.471674807
7535046.372,1576565.21,4143246.318,0.47344132
7719364.562,1801803.391,2891399.744,0.456347229
1565447.244,351912.4324,373452.5453,0.321824337
33498423.81,8698548.508,9397275.577,0.404739641
253320.9709,64710.26574,85973.56674,0.396671979
491106.1852,91674.59954,258038.3425,0.365778496
582933.7481,67202.12961,293774.6125,0.272562214
125123.1725,36742.86329,22844.34332,0.335410978
207528.8679,41414.18646,139243.4782,0.510904096
406886.6159,103951.2302,136419.4481,0.42459384
214186.2513,57394.85851,65978.34518,0.413760329
154540.1093,42917.0219,38498.4974,0.416916769
208731.9456,35187.70174,67737.61452,0.315898482
877275.3853,184010.7003,385755.5731,0.44227519
505694.4512,119310.5167,126355.6508,0.384738255
707959.9098,217947.8346,122686.2682,0.36717798
282187.5627,50595.02962,102017.9539,0.403471429
936061.641,171439.866,317974.7564,0.395778537
401523.8876,71813.71671,191298.8641,0.410878453
568827.38,141393.5126,255794.9608,0.505500854
241249.876,51516.09331,58493.93677,0.26971459
269982.9808,58233.35748,95735.42983,0.422421968
301097.2519,87123.36703,56502.24855,0.347516685
1571219.28,440777.2025,524468.0335,0.402098731
531891.0199,70728.91182,198200.1949,0.405185234
657068.1059,179407.6668,191571.3399,0.348086629
229730.53,40550.76609,98510.58526,0.407248316
543049.8704,96839.90524,268368.7569,0.390236588
380556.1874,76203.45342,142148.3708,0.482739128
279488.045,44748.88738,127299.562,0.346213142
626135.3832,150034.7128,242950.8571,0.436568674
308432.6324,69951.75707,109276.2092,0.331140112
288798.8636,74399.70465,74295.64215,0.451333262
22606746.77,5090939.699,6830411.348,0.256822599
324578.0104,68323.30857,94826.1114,0.19096744
3630622.557,765123.9011,1498903.783,0.467687717
444406.2167,116094.5042,148210.624,0.512579684
228858.6151,39998.5061,87241.91332,0.307904415
387825.6427,101526.6272,113654.8898,0.464728206
438203.8619,51869.98703,330671.3132,0.491209528
6619921.686,1337296.148,3493175.688,0.446408537
573402.6397,114045.4494,297522.7823,0.474371495
15.07608056,4.041310484,1.668562205,0.367566533
377378.2585,92373.88924,126997.8588,0.301264421
387948.1221,89399.22092,159070.9633,0.427870034
1530740.703,294123.3004,718317.8072,0.461817485
1256531.572,285979.0125,545860.0936,0.524457821
311365.317,87543.84199,86582.30324,0.301643542
924324.3991,230504.1197,159490.4381,0.370099092
737243.5792,134433.3367,179025.9114,0.316902568
801753.1269,76871.70532,403410.8329,0.338177599
528731.9141,45259.05408,327893.8001,0.395924405
680839.5765,157680.1038,260205.1575,0.460964483
587345.2577,160084.2819,105323.2304,0.403439053
1980641.369,533103.6486,757574.3434,0.49116566
206995.3551,30408.96097,117580.7361,0.460067203
9191516.483,1227794.36,3472424.659,0.265981576
11.15759396,3.717270449,0.601857713,0.305400303
357951.6466,56044.79065,141140.8585,0.300589764
482093.6348,103636.0175,219501.8537,0.472160531
285647.7244,59951.72566,95802.31118,0.397999762
2185215.531,520545.8944,910930.8247,0.419290739
214462.3213,42063.43748,99006.67806,0.466413248
457900.3058,95907.19307,186722.7178,0.396836891
6733290.695,1472057.776,2386404.265,0.446407599
338676.0881,40585.27796,250283.4613,0.534549628
11410205.32,2255937.608,4451859.748,0.440007881
488646.6571,123093.4369,130095.14,0.287338319
337789.9115,37239.28799,188411.1845,0.382075787
388144.1533,60788.60236,165495.9273,0.403207577
763811.0457,143134.5071,368408.9079,0.481303292
319958.5916,64867.61126,131528.4454,0.429792981
689796.3921,174163.1596,232484.4096,0.447650141
279011.5328,71807.87768,81681.55758,0.382717819
495761.0922,99800.23127,199478.1024,0.450177153
255944.7212,66835.1731,83566.02691,0.429905819
116519.4787,30730.00149,23625.87402,0.337535157
742712.5364,157017.1002,252365.2367,0.522234077
2166620.605,643392.605,624279.1118,0.428772657
228070.6507,46995.69244,74516.33612,0.374496596
593664.5025,189451.4312,116924.2087,0.360953715
460183.6692,102158.5371,182969.9344,0.399053705
474026.9634,111061.1919,140929.6176,0.472750626
429424.0562,35638.47646,374649.3646,0.532203233
745150.8874,114657.2028,398647.1933,0.386969681
346788.9757,43458.08323,120361.1599,0.304555278
6364356.151,1662203.732,1854802.526,0.339419333
600067.2533,144616.4513,172557.1969,0.437150981
341026.4318,78397.7508,56670.75981,0.344278586
597924.6101,147831.0232,228876.471,0.443845091
209640.6499,51425.37902,64919.95912,0.317354123
551809.3773,163327.6796,154357.2068,0.365504995
379641.6264,66641.5784,173302.9281,0.410559157
264450.3309,46165.30315,115110.8709,0.440117352
1319286.185,400374.0143,416603.44,0.500922142
357016.7323,65980.70399,128999.601,0.440799919
6871608.623,1666175.742,2171929.913,0.350005338
715156.4288,104525.0988,277634.6933,0.341355698
800046.3255,231005.7639,210866.97,0.443314656
441850.5973,86860.03084,175679.8672,0.41494298
197262.6331,54645.32073,74019.08732,0.419497347
233536.5941,47540.05066,86321.63115,0.424222147
531685.5474,121855.0828,216141.888,0.461873338
990499.4244,150196.9681,494017.8837,0.435191766
511976.9165,136867.7318,135261.4808,0.344439818
359032.8078,65013.5962,180006.2431,0.485349062
220579.8626,45522.64058,51773.91125,0.329240048
2310392.683,465045.1678,890049.0519,0.442773077
288323.0031,32404.45497,183972.0219,0.436718638
194478.9124,60700.8981,17767.62765,0.276719503
30462.30201,10604.10022,0.288187412,0.318998105
84594.93604,26343.13736,22745.77966,0.339666108
273415.1343,92099.99977,67800.5139,0.343391858
410502.0289,64149.26649,176949.3508,0.415478649
731801.2986,131044.2352,332664.2953,0.454496184
2143550.95,384295.4404,833146.9599,0.45875284
1044395.099,210594.8507,524182.7405,0.464014016
200324.0766,43183.48679,61075.62757,0.388666461
239525.7814,62752.53879,42049.89845,0.399669073
1132878.772,241949.2472,440868.5582,0.356906198
1859946.964,406725.2967,728890.1553,0.461461496
265502.0386,66998.5077,71759.73915,0.368146224
634390.1081,109821.0167,280253.8402,0.438675862
122805.4531,28972.31125,41767.8033,0.318144322
583350.1824,102404.3649,278554.9328,0.478263683
514500.5975,71945.72706,373492.3252,0.459073065
777622.566,203874.2485,281793.8857,0.393452279
554625.2758,100489.3722,199948.448,0.434787885
6601294.097,1667518.016,2013283.185,0.36268004
289372.7192,46565.95408,116784.3529,0.366796199
546931.6348,108261.2508,164057.8225,0.36044162
553831.3869,122155.2339,211291.2122,0.428113216
487361.7864,104862.4361,166289.5264,0.384218514
437807.979,73130.61042,123848.8012,0.387767274
348158.5389,43648.48136,232224.2742,0.48965621
232632.1288,30147.72733,135087.0467,0.445433856
784330.4473,176406.2181,307524.3324,0.422610895
175545.2597,45009.66789,67358.78336,0.478688734
1286463.569,180612.9919,980920.3065,0.487301473
407323.3288,100617.5575,79690.01053,0.312586579
403403.6935,75478.26459,220238.1793,0.528168418
1352616.856,107565.833,1058851.185,0.489053224
353776.1737,44894.63708,187129.6479,0.416516893
393220.6479,79618.45885,159372.287,0.2982202
331787.345,75264.6419,175310.1753,0.510373504
325169.2685,95652.606,92346.74107,0.460504413
316668.9256,65176.88883,157514.3676,0.419433585
2034970.374,316656.2568,1348670.661,0.452755092
518046.3279,134726.2167,200979.961,0.533584147
1178382.848,186914.0542,692323.9011,0.475470768
609183.0041,109043.01,339336.2454,0.453029625
40706.97382,12632.71215,0.674952458,0.323674569
490173.3629,76291.06299,189082.6689,0.389568699
445748.9996,123253.8236,93217.80107,0.42228722
722729.5786,162086.7853,322828.7684,0.439519572
369531.4751,96715.52753,109055.3257,0.426542809
526017.0687,114423.8846,159833.9511,0.346202776
453319.3131,79044.891,197252.3685,0.423730388
684329.6371,163125.8756,218344.0636,0.417225662
232504.3496,37879.98748,90285.10164,0.32827194
313326.3919,90329.3989,19949.53675,0.35789876
610558.476,168591.3792,116010.3754,0.451737808
406386.9847,58564.15021,164686.8521,0.344346702
429768.8493,148238.4334,70855.8576,0.303910631
281746.1611,72395.46927,68322.64387,0.404090326
589728.7004,88508.16119,281589.3071,0.472369229
190041.637,29463.04583,100050.9894,0.508988244
641513.0693,153756.1957,136476.7925,0.407284534
