a,b,m,s
3.977409949,0.680325427,2.042066435,0.322341624
12.19618193,3.148494719,2.563343001,0.333950931
13.95703161,2.816302015,2.788590078,0.380274128
2.559365099,0.331145868,1.333463235,0.252492143
150.9568357,41.82047477,5.471082227,0.33133524
3.857641837,0.513536905,1.890838315,0.339883467
71.39314737,26.30525665,4.290796792,0.451047408
61.89851576,20.24962635,-7.850891751,0.479048312
21.45962614,4.456759784,3.164108709,0.428439206
4.946585487,0.91938153,2.216268951,0.470974938
9.268836278,2.194824306,2.328752249,0.353302328
13.43188348,4.509030635,2.778903877,0.357261978
6.798033055,1.373833554,1.957298635,0.312813604
23.87893752,5.505079212,3.398227353,0.439926712
5.841583586,0.918695357,2.012905343,0.261445806
5.603005896,1.122859163,2.043088223,0.367648614
5.593130633,1.036031595,1.798696718,0.318206928
6.231419409,1.341343789,2.187399169,0.384463748
3.811858661,0.615651117,2.079918226,0.500195162
4.635810749,0.804031279,2.27588328,0.388337576
12.18947589,3.811909941,1.906005063,0.262948044
61.75484997,24.59797823,-12.40474467,0.460899041
3.539705127,0.694485706,1.497850395,0.329450501
36.39181286,9.550938816,3.884706535,0.449131778
8.750513629,1.773911532,2.712729842,0.441661414
12.91064037,3.511203452,2.803468901,0.407928118
2311.375615,608.3359059,0.730426581,0.231947616
19.78963208,5.766213717,3.316552034,0.453515362
4.467516021,0.948422148,1.238524866,0.252448348
22.87796748,6.110282497,4.113318366,0.536882556
17.772609,3.951473902,3.357777889,0.469594822
3.846951363,0.683296456,1.364881961,0.303695155
5.003532468,1.054278012,1.739951342,0.364168874
7.738725118,1.249904673,2.570678796,0.409795599
7.395583318,1.937131025,1.968134433,0.398114343
14.80772577,3.268575444,2.728216165,0.335230668
9.3283481,2.33706705,2.046877305,0.324013208
13.05384736,2.931508637,2.537069737,0.360294837
5.709953683,1.366337729,1.712448708,0.284243401
5.807575339,1.418058036,1.575107304,0.38794888
7.01977285,1.217808598,2.269456836,0.365539176
5.638952527,1.491019091,1.756997699,0.404091519
3.465364052,0.44061811,2.072076304,0.369651755
130.3408801,38.58035173,4.881578023,0.429356046
51.07318818,16.98861785,-8.179661196,0.36383542
7.019922373,1.405996073,2.104549011,0.382153787
12.50706618,3.610490537,2.626405374,0.436494204
8.152199128,1.452839826,2.379321797,0.291220377
5.999428425,1.263382295,1.932095273,0.272659675
4.098936031,1.042738167,1.134698533,0.363310713
9.766432186,2.219093505,2.590708237,0.388661625
21.8108837,6.280518571,3.404468777,0.388872499
6.076436557,1.174170309,2.146461009,0.452205308
3.435220041,0.469424393,1.705403783,0.267301917
4.443683369,0.507365014,2.469082211,0.35271101
2.12632012,0.346111803,1.324632513,0.416422421
3.142980012,0.471012492,1.836215548,0.504405789
17.71685898,3.110189234,3.273232062,0.465348176
8.778063741,2.20761013,2.103387333,0.378257773
17.09188384,4.240188852,2.867672254,0.356396299
116.0913666,28.52640304,5.376795159,0.390955721
3.435464778,0.552118721,1.713104437,0.390540639
18.25341332,4.482896011,2.69346472,0.310787818
54.18065977,17.72751605,-10.74062031,0.517377784
55.38117812,12.8068336,3.303034606,0.389185097
19.73474787,6.450448516,3.139472528,0.348112821
7.99675435,2.253989056,2.06792111,0.369998563
3.79848095,0.827004764,1.62568336,0.369869203
2.867099196,0.331143973,1.59668057,0.26424772
15.62859973,4.035445847,2.767767072,0.422057701
6.296865839,1.759303536,1.578627024,0.31129442
38.52404491,9.650803813,4.300791332,0.404025738
30.25671328,7.02975634,3.900014946,0.495480255
5.981981068,1.572825155,1.472506691,0.386356809
28.31911629,6.749326278,3.497441907,0.356473867
8.939369173,2.36986199,2.661327805,0.469854758
68.26862347,22.63260808,-10.86196476,0.437429451
5.321715754,1.267070125,1.902351105,0.39008136
21.66661036,8.060089736,3.019962274,0.379258747
6.735324747,1.705680803,1.926752907,0.365667714
5.998157925,1.086655689,2.334317064,0.397343988
13.99812375,3.01040441,3.133021497,0.358803739
9.801305904,2.208093112,2.334058862,0.316712422
5.298583554,1.185359329,2.117740932,0.439195143
15.62591546,4.755333684,2.628746831,0.340487541
75.33873693,26.41144174,-12.74305695,0.49164436
9.353839843,1.831343961,2.702228603,0.374846566
10.68154547,2.053366811,2.80748843,0.468069443
22.41360941,5.578965772,2.884712883,0.343700365
5.249514526,0.925167444,2.07176142,0.395940712
5.552458412,1.012172438,2.195805485,0.35191148
5.44294892,0.781707951,2.217452033,0.376894507
6.728829543,1.391525038,2.501283996,0.459545126
71.97100637,19.02125804,4.272271022,0.388169165
57.83081887,24.31012719,-12.52424993,0.462284987
57.40317319,21.26957476,-12.74661689,0.469541363
65.73083975,20.63954869,-7.271119441,0.501801775
61.79375583,23.74566547,-8.005526379,0.424088088
61.03562246,23.20743662,-11.79452418,0.376770518
4631.239915,1361.826159,8.570001419,0.377303103
6.976498216,1.541079414,2.242769555,0.357856107
10.09418229,2.961182839,2.076500143,0.445499335
4.338704341,0.947046368,1.908680856,0.472010091
3.539976382,0.650726393,1.524692408,0.347980664
7.422537123,1.278636442,2.651962975,0.445181743
10.59650422,2.116960318,2.951690199,0.350176944
87.5269998,29.38471574,-14.60398934,0.492205422
1048.316184,244.2333616,6.605797152,0.42906342
5.563258574,1.08942529,2.079060968,0.444567695
4.810591441,0.839216557,2.353745315,0.490724696
5.758258369,1.093359542,2.191071405,0.407299122
14.57459597,4.151231017,3.111698941,0.467940998
931.5738764,218.3534261,7.112978232,0.446501798
6.664162265,1.553495869,1.845735237,0.366059109
23.82194369,6.797093434,3.321041896,0.424055276
5.942620439,1.367479378,1.823002643,0.437362881
4.33112224,0.840400402,1.454941622,0.369711376
10.69907417,2.636895144,2.541494959,0.452251022
3.909328456,0.408862364,2.096702664,0.354037844
7.869217469,1.946646305,2.571520835,0.462378008
2.478545418,0.444971552,1.317102578,0.508199863
3.431624919,0.461018531,1.661681046,0.307596803
106.3677468,29.60814926,4.914102419,0.414106386
11.5749614,3.164638158,2.804774838,0.45363488
3.259981449,0.493815337,1.783682885,0.455383286
6.246704358,1.323683683,2.190085296,0.411465547
6.453007387,1.061506014,2.661484558,0.440126912
40.90760774,13.00674214,4.225466414,0.504276013
8.97200443,2.066002619,2.323610269,0.417670988
10.46818363,2.468948707,2.475033835,0.367668141
3.130173445,0.699009232,1.48315142,0.467212466
48.99850811,12.62968818,5.170027856,0.379141779
17.72902645,4.49427464,-14.55158855,0.324731422
39.75660911,9.296167843,3.807621786,0.308334726
2.527038229,0.28194737,1.886723493,0.480124262
20.91198555,5.773810558,3.000631941,0.36420044
5.249536186,0.722037594,1.922375877,0.342137681
1.91660591,0.332803819,0.951524606,0.363355298
4.466639514,0.781685881,2.089446592,0.420302262
7.542262521,2.056806892,2.16538091,0.331082701
12.05350779,2.30156522,2.483019719,0.273114883
3.106901139,0.437025046,1.851236313,0.413681678
5692.992568,1606.506685,8.632455261,0.428088523
3.790194615,0.76689178,1.915484083,0.493777489
13.08342622,3.424880032,2.523354553,0.294856924
69.83690711,25.76705981,-11.68850615,0.369838368
4.069871976,0.492776798,2.147312475,0.392526513
3.230969794,0.547010052,1.288005681,0.217862333
15.46842606,3.953989275,2.676815773,0.278492409
5.947898698,1.384913664,2.284693503,0.387043163
14.57899102,3.359709076,3.480584409,0.531710715
2.794470008,0.507173181,1.8770391,0.499358143
7.982389129,1.799639858,2.1343899,0.395736527
7.499175279,1.635181367,1.925347429,0.309005473
191.7320194,80.39406368,-11.41877744,0.514513801
9.715699627,2.375201399,2.726869713,0.413550587
7.141290202,1.551331049,2.404045643,0.314247932
3.859161867,0.707076823,1.502969305,0.344886773
63.00119488,18.32673103,-11.97002136,0.423640855
21.16237751,7.274111385,2.286363198,0.301820869
56.84217758,15.93449763,-12.95927754,0.330609899
4.811038461,1.140249809,1.898910355,0.450562972
15.94990503,5.075740761,2.387404332,0.330543638
33.18428746,10.48000824,2.601638309,0.284086022
138.1693336,47.63979709,5.01096096,0.409370202
4.760588681,0.879584043,1.452750661,0.339842092
17.05741886,5.224772994,2.009529006,0.300349037
12.22468158,2.750217216,3.470492682,0.457009661
72.08580399,20.46586658,-10.1059764,0.391001792
81.61166379,31.25902431,-12.25328171,0.448301996
3.979703577,0.855136213,2.057598202,0.445583169
14.93335448,3.639124878,2.874654523,0.430613539
4.906209534,0.909492053,2.002538518,0.417046631
47.61740194,17.55050764,-7.307715098,0.539446518
7.978251414,1.921637145,1.914145027,0.400144756
4.817161975,1.040595721,1.927169833,0.506084876
2.818335599,0.620003226,1.647958482,0.432115473
8.561348138,2.559461232,2.31012369,0.351284352
5.719326883,1.507622309,1.765561619,0.425221862
50.4520413,13.6916813,3.546409642,0.327735175
48.98051099,15.19384945,-10.6816352,0.37830871
3.544865141,0.585527727,1.590020859,0.260271851
55.59649639,19.22461325,-13.02887197,0.410331587
23.05770016,5.480496117,2.654277704,0.294646294
4.209232835,0.658267768,1.928895273,0.396578672
12.36310374,3.082199145,3.056182525,0.482710123
14.24068642,3.797510828,2.670972383,0.263042149
3.276666733,0.532163663,1.514460042,0.444737715
7.334141032,1.602303638,2.062406746,0.310175354
2.76516711,0.441454653,1.376510347,0.361138768
100.4398384,30.17251013,4.870494766,0.368958768
4.17554145,0.579218015,2.199145065,0.467827367
4.571042945,0.593383394,2.214232232,0.424653646
4.069715168,0.76567765,1.805827933,0.372929744
84.94935428,26.22443156,4.603155422,0.389306864
5.684073617,1.391965098,1.988576893,0.318914847
62.51076534,21.82509464,-12.90926474,0.494764257
6.83480915,2.150287795,1.633588819,0.416798834
69.15747157,21.74878593,-6.122805644,0.397369989
6.043288907,0.784144579,2.641113941,0.501731658
110.6251997,42.98167185,-16.73986647,0.307612884
3.453031984,0.416151538,1.786181595,0.311364962
3.926533661,0.641124139,1.863978308,0.370586112
10.2091038,2.4265379,2.243989726,0.299965991
3.90679528,0.888389266,1.509454705,0.419719796
7.270879351,1.989484255,1.637263017,0.281418003
10.49413839,2.239818151,2.878570863,0.346137436
2.780429188,0.389865142,1.49762708,0.430192205
16.06958231,3.813732765,3.211017856,0.37841632
6.90845574,1.689058866,2.582722174,0.432875476
9.701481792,2.448822971,2.390985152,0.424966879
3.029779034,0.576375614,1.782196324,0.468537118
4.043344021,0.962870878,1.828999739,0.438769911
56.75404765,21.7079772,-12.27280099,0.418219824
5.011556411,1.102637464,1.605155679,0.410312378
3.078745476,0.582913425,1.397024626,0.351876361
4.915378944,1.121407785,1.465253507,0.376938072
7.073107298,1.816754236,0.758823316,0.276022125
10.39716424,3.08792751,2.261463847,0.506183162
16.02593372,4.482435326,2.938973582,0.412271737
2.30418913,0.297310996,1.472178239,0.472064477
5.753348905,0.781183433,1.999640479,0.319690283
17.21601656,4.295647246,3.443591389,0.524775378
3.83937965,0.507966631,1.684411961,0.277648699
6.819177127,1.612310051,2.369483055,0.462352553
3.90568585,0.783483966,1.580155479,0.325417613
4.327347885,0.852840648,1.626044168,0.437117832
15.22135595,3.548752503,2.799336282,0.374493342
8.722757199,2.174235085,1.901330412,0.398293604
6.984752061,1.748112243,1.974940781,0.369653647
33.4609493,7.884641501,4.060937582,0.420043094
17.73217104,4.190542667,2.622165119,0.197232602
3.00551883,0.526325598,1.519658103,0.47348804
7.88904369,1.456782319,1.985850871,0.331129747
39.66150206,11.72156566,-13.12927996,0.376435505
10.3950802,2.486831016,2.622960135,0.442875756
71.68909326,21.3921466,3.879023423,0.378841662
14.09865834,3.556246578,2.55425641,0.325381558
3.938651159,0.827748164,1.980743441,0.424871325
5.577295632,1.385314316,1.751684697,0.376125163
6.464408051,1.312460116,1.792453909,0.313495721
2.834089911,0.47313777,1.316096108,0.380408324
9.751302506,2.72215846,2.318852833,0.455096567
9.921219512,1.967183228,2.52313245,0.351788194
2.647109514,0.435987118,1.358972517,0.41793713
16.12488196,3.417831545,3.513461882,0.321163719
77.4883782,24.91103097,-9.456840174,0.496590796
61.95659577,20.87946408,-13.00661542,0.931684618
10.49201824,3.711661176,2.041748464,0.351105364
4.865643656,1.180358705,1.371688184,0.361428059
2.955252264,0.390511369,2.001593596,0.427828206
39.60199894,13.15484681,-10.68677905,0.279344329
117.039043,32.10918641,5.130351699,0.508276568
6.871893768,1.384909016,2.429952689,0.35688403
53.8843817,11.66511923,3.729377309,0.295792845
6.94615276,1.646223741,2.21573595,0.447867561
3.892123809,0.702089183,1.751502289,0.335773025
32.91966043,11.39344578,-9.159922472,0.274781354
13.41312936,3.383445541,3.231564767,0.416150736
6.129707814,1.498487061,2.042106608,0.403220802
7.839169367,1.63036921,1.906938906,0.296938499
30.44182703,8.779131775,3.682309562,0.43675753
1107.219159,265.3664098,6.902282097,0.437436835
6.415698927,1.317859072,2.273683758,0.436825329
7.027173953,1.880950024,1.905143238,0.338935868
6.034209531,1.30307922,2.065012643,0.455035647
53.33531245,19.9652446,-12.9769903,0.450337364
9.114596194,2.265554546,2.356410288,0.358724961
6.059556017,1.152453201,2.411344834,0.405999991
10.47118024,2.286719224,2.610451475,0.38572341
8.605991729,1.423794977,2.669399449,0.298224836
22.21352714,6.694539053,2.852532728,0.316749545
14.16079176,2.931793126,3.202419735,0.429312844
55.35994489,21.78377156,-11.75605677,0.396039794
20.50581823,6.08302184,3.297165226,0.425976941
15.65783311,3.483783358,2.94968244,0.311809047
6.010793155,1.300312712,2.004590688,0.368626422
5.170772949,0.565417951,2.539300581,0.445575562
3.083298144,0.344308458,1.86820413,0.320926188
4.591375174,1.053154811,1.858532203,0.449988597
5.661892485,1.204027014,2.130607717,0.39981674
87.65670798,25.83228902,4.608351477,0.386209168
15.11507142,3.640280314,-12.04866568,0.497710495
4.736849858,0.76295635,1.580029627,0.358478765
5.966249075,1.35074489,1.6800763,0.351247323
36.48641933,13.9607769,-10.20061366,0.419224233
3.678574098,0.607632607,1.573182478,0.329730866
8.811530584,2.631026866,2.412302028,0.313415858
20.40546195,6.315348415,3.133312095,0.386778849
9.688767377,2.21773358,2.623089148,0.438924055
7.94868687,1.922110254,2.29241274,0.337874225
6.611504991,1.449950889,1.871486447,0.31467306
4.374509929,0.789873862,1.899009688,0.427421967
3.367523149,0.778203203,0.988689189,0.446009625
17.7326687,4.627123104,3.368833204,0.440853579
6.174233182,0.981964693,2.05792338,0.375286746
8.299989723,1.718078056,2.349321322,0.389350529
57.20800014,19.94734256,-12.89620781,0.54088867
97.75236304,36.47069303,-12.42616405,0.450425963
9.985757761,2.617728652,1.930766608,0.397319564
6.181603267,1.417580007,2.666878653,0.439340129
10.31923456,2.557847884,2.702827022,0.372792204
3.823949394,0.844715003,1.439244547,0.283714482
17.83764044,4.311668364,2.7550679,0.353824685
3.418641067,0.566287936,1.908324139,0.421261351
9.38064714,2.226300085,2.514046689,0.386624945
3.505677882,0.716754844,1.587237074,0.41721496
7.197308414,1.364845523,2.415424268,0.441120284
11.4249187,2.749151956,2.391325092,0.271288455
6.042184273,1.159911029,2.314410473,0.38866319
39.56679141,14.72573297,3.803430874,0.349354741
16.80486486,4.392184014,2.989375761,0.396512122
38.23070165,11.38872438,3.05185372,0.314111405
13.22353475,3.068080147,2.895143115,0.453907974
4.913658729,0.951734005,2.15917784,0.405683042
10.14217426,2.219966861,2.186947705,0.359212559
13.10748346,2.355484574,3.183645041,0.414664166
4.052178207,0.87073918,1.338838591,0.323938107
25.80762096,7.681317207,3.434609354,0.362997991
27.73442073,6.583789195,3.931592463,0.485834909
3.40874406,0.471913554,1.834121132,0.394619266
3.866213195,0.425545536,2.101169416,0.384465786
7.761529733,1.872587939,1.92355246,0.34821903
9.839952652,2.300720608,2.598000466,0.433715955
4.553317165,0.942785121,1.492030974,0.361077946
13.61506324,4.043571265,2.640631277,0.362649331
6.280061003,1.205713202,1.927125164,0.216494599
13.17018723,3.106875818,2.635999278,0.484631408
16.53191452,4.352032223,3.139225143,0.348969442
6.040879981,1.562856261,1.627134905,0.385247789
3.939414504,0.693828878,1.694947481,0.299172455
6.826015409,1.18776595,1.751090216,0.240989405
2.65787441,0.328425268,1.950344466,0.508999906
5.286286807,1.104961784,1.787334879,0.360420469
50.7369602,13.15501112,3.962251466,0.399954058
4.384488765,0.889528751,1.517808369,0.288704111
2.491852309,0.280415949,1.532721638,0.41680411
3.634122122,0.473483946,1.746481225,0.316223511
5.715328525,1.112239963,1.128590942,0.365086408
3.837720864,0.713205654,1.560317541,0.438197884
26.02704984,6.268567195,3.717582109,0.291180118
64.0215373,21.42599788,-9.46473997,0.346743468
4.328848749,0.746013029,2.269042771,0.470044073
4.725671246,0.820829879,2.160299929,0.39329114
4.315252474,0.886140136,1.5452377,0.340863846
4.029477067,0.86371707,1.079212083,0.340863795
5.344688539,1.266060789,1.497197428,0.30843513
11.35824171,2.524945404,2.581001777,0.409442104
51.18930034,18.2862682,-6.01067624,0.40694321
9.585102764,2.608033673,2.458322081,0.278885796
2.679158643,0.452404627,1.525118674,0.391708596
6.299688087,1.125006385,2.004211881,0.315890704
3.262601693,0.620420149,1.609372453,0.405228965
61.72052065,22.14612004,-11.17078884,0.465026422
4.69552645,1.248112705,1.78220842,0.448848044
12.32645431,2.949278592,3.021919797,0.450541831
4.650935044,1.071731045,1.608236825,0.224207003
8.818671329,2.827502378,1.757741395,0.24973922
5.284858985,1.281030324,1.53700239,0.363719286
4.456253035,1.090712103,1.155161254,0.297482125
6.281149357,1.161903042,2.366676662,0.431204449
3.100420139,0.580810088,1.095912056,0.298441646
6.270084031,1.747621419,1.818968739,0.374879901
5.090630026,1.145669652,1.490045905,0.383275795
4.535143391,0.873970997,1.494989163,0.311451412
6.175574782,1.227572122,2.157580299,0.339910516
9.003337186,1.844216102,2.229997367,0.442095896
83.03940204,32.6019614,-11.66221558,0.379945741
29.98809009,7.822192757,3.60276247,0.41750002
12.03009489,3.172358037,2.490881044,0.437822546
6.056123397,0.942647546,2.452341014,0.38000257
1967.080441,665.8846123,7.04364497,0.416833845
71.16184764,25.38366426,-10.2122135,0.528875923
15.97878211,3.443383599,3.003872938,0.362823082
2.911883579,0.508162848,1.822678082,0.506812436
15.3494757,4.275027317,2.797187594,0.390957394
13.95096019,3.80374675,2.731166805,0.340714125
9.290324591,1.761046873,2.697209435,0.465955915
9.034403451,2.368273859,2.418196008,0.356479665
6.703366121,1.92764236,1.893873426,0.266840654
6.197099648,0.916973839,2.571547777,0.431797948
7.087678855,1.303107785,2.529186955,0.43314286
1.930245977,0.281119207,1.086729124,0.362422949
49.82540131,19.67950528,-12.65423103,0.336096939
3.251380784,0.591805142,1.447911444,0.378219565
13.91975138,3.956492618,3.051254953,0.479135127
35.94481603,9.150265361,3.726866399,0.39304936
132.0027593,87.9006238,-8.770180089,0.632436186
3.578990814,0.398619271,2.094636148,0.370356782
61.66381141,21.2832641,-10.28987757,0.442371572
17.59505558,4.932313772,3.053053937,0.426373096
17.01221836,4.06653945,2.862490298,0.333765778
3.766758408,0.541993297,1.464364656,0.274453231
11.45060692,2.477707495,3.226496466,0.356766598
4.794153245,0.902044894,1.841516755,0.361393083
3.103973095,0.362982129,1.734110582,0.319729585
8.27537548,1.882814568,1.934590754,0.403212596
6.23809408,1.098769285,2.474925409,0.348466384
2.669010539,0.290909608,1.747281254,0.490143846
6.90150227,1.528038641,1.871738504,0.294986865
11.0915171,2.915596531,2.489356088,0.223910235
7.70581019,0.894658329,2.569788381,0.392454624
6.115143517,1.546834256,2.16548096,0.517775861
5154.450922,1386.08986,8.263291125,0.431908112
4.25506251,0.731063737,1.780983437,0.34818974
60.95744772,24.6023993,-11.79287265,0.495121249
482.1078827,127.4663285,-11.0198147,0.47521193
20.9228431,5.044914616,3.023821002,0.365240331
14.84259951,4.23406239,2.375482602,0.276552721
3.637975511,0.567160741,1.9803369,0.382949557
5.75489042,1.234003465,1.956017278,0.360094859
7.703894425,1.565157542,2.315739496,0.326067233
10.79278262,2.081886398,2.89933989,0.470301958
37.1206067,9.407127683,3.996152213,0.484270507
2.65073859,0.285591865,1.690159848,0.407807999
7.427896547,1.370323387,1.953532908,0.376544459
7.216263646,1.441562402,2.101669057,0.265071885
8.572229522,2.101618079,2.044680485,0.331423674
49.90116787,13.26877035,4.230392582,0.438799991
15.88480173,3.681881821,2.91678261,0.460737553
4.978924665,1.087613839,1.600840925,0.363648962
6.972001529,1.327812759,2.033833066,0.264013198
63.17369362,21.45262349,-12.67137552,0.323299342
3.310355452,0.678130418,1.298950618,0.342863379
25.36684821,9.036803491,-6.859751365,0.368285988
75.23970192,24.07865834,-12.52954286,0.348120313
1031.475133,310.7716884,6.164375579,0.408241533
5.875354444,1.413290985,1.71116345,0.329365606
3.802747371,0.454712175,1.780388544,0.311946198
13.63958795,3.132755474,3.1047361,0.462784889
6.493789733,1.516650506,1.330044905,0.3550046
3.909495057,0.702188468,1.358417422,0.294759288
5.782072714,1.348820462,2.087865517,0.41777238
135.579547,33.71148505,4.930929342,0.353492504
19.28016531,5.142977283,2.968864126,0.267622577
6.15228373,1.119198705,2.013060233,0.337442659
72.61829642,24.27102505,-12.45458057,0.471345969
12.03347342,2.982067941,1.62570252,0.312457316
9.426223642,2.310902681,2.326725911,0.386770134
80.18685909,27.81540564,-8.686047263,0.416048306
7.645932652,1.42909997,2.544630759,0.388040129
55.34190012,21.643101,4.016643332,0.467325419
6.984126011,1.582346136,1.895603716,0.435387245
10.70029419,2.224674057,2.765245005,0.393177488
49.99574587,17.80000046,-10.92429289,0.515481887
21.4946546,7.198703599,3.294971015,0.481686998
16.3405225,3.104222022,3.076427462,0.376793645
4.928373148,0.96760665,2.20650999,0.395959431
3.198846648,0.680179739,1.408989966,0.393557735
5.972892487,0.640523942,2.383177266,0.279692073
70.2324258,28.25500765,-11.45131206,0.541958676
3.772444304,0.513969308,2.106287291,0.395698633
6.021907083,1.158332516,1.740218835,0.330223243
18.19109953,3.75058291,3.840062804,0.39690463
8.287081417,1.978242808,2.116412331,0.430017931
3.679630394,0.458199268,1.980089718,0.386416334
4.15659306,0.977901427,1.360984377,0.252565481
6.226120251,0.973212696,2.549962744,0.424941423
5.891247342,1.160655988,1.93744674,0.258828337
2.948505581,0.396402105,1.599070011,0.344365094
13.21260664,2.869425955,3.214947452,0.4719362
4.072946738,0.563131293,2.274484735,0.415276166
101.2671269,39.50661019,-12.33145744,0.469992094
4.692921577,0.815419483,1.770799128,0.392825565
4.767281699,0.779176634,2.172455354,0.372345909
3.620251527,0.668188102,1.63605004,0.441176826
4643.439698,1155.745244,7.864981052,0.364434238
15.07856079,4.024317717,3.150407729,0.411920341
2499.609488,769.2654378,7.60293527,0.384666804
3.319950452,0.605780058,1.836722245,0.467814749
16.47449316,5.175305433,2.836324945,0.26613655
28.11402095,7.625134848,3.131391636,0.350586384
5.097241628,1.08214802,1.677222368,0.347080473
10.03429484,2.314084937,2.305257192,0.416284833
57.24059125,22.9956187,-12.79146005,0.647005508
20.13563213,4.809321129,3.133781645,0.380470234
5.188980548,0.976758732,1.715681549,0.344241097
17.80271082,4.184959808,2.970775739,0.385116262
25.74094855,5.490371041,3.732552587,0.364124554
8.979775862,1.489119364,2.275011088,0.244901474
8.577743521,2.270391831,2.08714533,0.260497825
2.856365255,0.550771836,1.104466607,0.381362719
3.925825815,0.822822026,1.598110164,0.388923846
4.107853776,0.759134949,1.885707531,0.459701249
19.51157218,5.328958732,3.223765288,0.375565789
8.138881386,1.715087176,2.570738774,0.403471854
7.408443787,1.733979413,2.170228211,0.358709917
5.234679074,0.962442979,2.222953256,0.405331576
5.078409926,0.951803719,1.782263425,0.243750392
4.655979863,1.093263253,2.133567974,0.489781049
7.147256725,1.457864831,2.303733653,0.402424381
5.303035518,1.104141028,2.052061413,0.383808686
7.735712097,2.269408212,2.018421784,0.453230883
3.304653793,0.449511417,2.09859496,0.455146544
25.56851097,7.184786563,2.664239754,0.266980531
8.618699617,2.477109212,2.30028215,0.327528127
4.645334295,0.902454571,1.78172046,0.381251644
103.1881571,47.58584533,-12.07513516,0.533073
4216.89096,1048.289826,7.975046231,0.393314777
3.52716066,0.618859263,2.089920263,0.547582385
25.59970115,7.25567795,2.412953941,0.269239926
16.69208847,4.211868129,3.117318593,0.398559813
50.71327743,18.22578206,-10.76483482,0.397844788
7.995872639,2.017465489,1.850649058,0.354051993
3.90409926,0.771260668,1.284066384,0.354220582
46.21085449,11.07302635,4.061198818,0.435477199
6.95428978,1.504214307,2.059246113,0.360672986
33.5478855,7.710066346,3.864298748,0.460725162
4.642542496,0.75346551,2.180472704,0.325917218
29.24669673,8.017084218,2.967710926,0.270215744
3.585017997,0.797684327,1.830351146,0.519405714
3.182826514,0.520472203,1.501929097,0.389530963
5.894373263,1.363507488,1.842108628,0.369453194
7.264972419,2.078396282,1.979893471,0.352837154
4.798116355,0.841902433,2.251304323,0.389665521
5.499640932,1.097308171,1.840846752,0.346470641
20.6586853,5.991296521,2.601170888,0.274204766
5.471479163,1.133641819,1.988326876,0.403538876
2.999081872,0.476025887,1.825347906,0.382158467
67.19396165,23.0393022,-12.90458818,0.346415752
8.961532512,2.269710707,2.413002675,0.394356486
8.837828668,2.050709035,2.005101661,0.347085272
13.56853747,4.187800021,2.060446474,0.281026074
8.690084867,2.091365095,3.048794276,0.407063374
5.069768906,1.1631119,1.595045341,0.524355955
3.840851513,0.610081403,2.527811045,0.483703634
6.333323396,1.524037275,2.144056181,0.417968679
98.56006864,26.07111972,5.25606899,0.537146387
2.508610321,0.423092531,1.575381882,0.516638293
7.92919611,1.699652668,2.431008966,0.416846246
129.5034428,40.55990236,-11.53080235,0.353553134
5.566577351,0.793213197,2.402224064,0.37924047
2.793148038,0.331934521,1.675203895,0.377833711
3.555882808,0.586158968,1.95085924,0.464076702
4.835951104,0.882560174,1.949582013,0.421988192
2.723832244,0.383185954,1.76791591,0.425451102
76.37518223,29.3981759,-8.271770956,0.420217777
4.033834917,0.728617505,1.17408641,0.359431607
16.65058899,3.679879777,2.980008291,0.449592009
6.443177048,1.591156825,2.309212802,0.445156953
80.18528662,48.01804583,-11.95288224,0.438346505
6.138025932,1.36938411,2.07068327,0.392124683
9.554980004,2.372112917,2.143294795,0.478935694
5.069796385,1.124328959,1.464300819,0.391469421
3.835630687,0.800672676,1.447683542,0.45457702
5.705121682,1.391101432,1.973761831,0.40701069
8635.317904,2582.953328,6.916832171,0.2737323
53.02709302,17.4970579,4.638894614,0.399090226
7.047435994,1.542768541,2.297915429,0.414511476
1214.47507,433.2265604,6.117351171,0.345381499
53.48140765,17.67827978,-10.54325283,0.492311702
6.543086805,1.159249075,2.077580376,0.298632882
95.14690822,35.51332743,-8.457645385,0.549380667
7.996882246,1.984664957,2.309138085,0.426951411
8.148201343,2.207631103,1.811866504,0.287730551
8.30411084,2.051575853,2.158426486,0.318238467
15.76370953,3.587999132,3.404586332,0.451713933
3.60409572,0.464504105,1.970171752,0.456664065
4.799916008,1.422610521,1.267302695,0.342418657
6.286436521,1.2758568,2.282406326,0.420091081
5.531895822,1.320481534,2.017965745,0.479633721
3.306225747,0.674119892,1.842522232,0.437491964
5.645771436,1.126483246,2.016591724,0.387158551
7.814307031,1.917962307,2.279190822,0.422536178
19.25231657,5.315618763,3.012941594,0.359318343
11.91666284,2.926466185,2.520261309,0.412025401
3.801205235,0.779251889,1.761767138,0.414120914
21.05297376,5.685022064,2.880296727,0.292418907
16.37150102,4.060604028,2.615931281,0.232340544
3.167096302,0.790109738,-11.01097621,0.434718881
63.61117706,23.04268745,-10.92564699,0.418798561
6.037941421,1.358159014,1.640338995,0.246425875
5.112984472,1.195298834,1.925532602,0.336420335
2.497459671,0.316377639,1.328420924,0.385824886
12.57925273,2.636955858,2.972148982,0.384702459
10.03747344,3.000795001,2.444763555,0.426071012
7.357029268,1.745848182,2.336497346,0.45224168
8.920138116,2.280792532,2.520913739,0.465265368
29.26503205,6.08370379,3.993832064,0.334845072
24.98375509,6.465907216,3.474641569,0.418810791
